"id";"word";"answer"
"1";"Title: The Morning at the Animal Shelter";"La Mañana en el Refugio de Animales"
"2";"An unfriendly cat hisses from the corner.";"Un gato antipático sisea desde la esquina."
"3";"A polite volunteer approaches with patience.";"Un voluntario educado se acerca con paciencia."
"4";"A rude bark echoes from the kennels.";"Un ladrido grosero resuena desde las jaulas."
"5";"A generous donor brings food for everyone.";"Un donador generoso trae comida para todos."
"6";"A stingy visitor refuses the small fee.";"Un visitante tacaño rechaza la pequeña cuota."
"7";"A selfish owner abandons a scared puppy.";"Un dueño egoísta abandona a un cachorro asustado."
"8";"A humble worker comforts the trembling dog.";"Un trabajador humilde consuela al perro tembloroso."
"9";"An arrogant breeder demands special treatment.";"Un criador arrogante exige trato especial."
"10";"A jealous parrot squawks for more attention.";"Un loro celoso grita por más atención."
"11";"An envious cat watches the treats closely.";"Un gato envidioso observa las golosinas de cerca."
"12";"A calm caretaker organizes the feeding schedule.";"Un cuidador calmo organiza el horario de comida."
"13";"A violent dog growls behind the gate.";"Un perro violento gruñe detrás de la reja."
"14";"An aggressive rooster pecks at the fence.";"Un gallo agresivo picotea la cerca."
"15";"A peaceful rabbit rests under the shade.";"Un conejo pacífico descansa bajo la sombra."
"16";"A loving family adopts the shy kitten.";"Una familia amorosa adopta a la gatita tímida."
"17";"A caring volunteer prepares a soft bed.";"Un voluntario cariñoso prepara una cama suave."
"18";"We are going to report the mean abandonment.";"Vamos a reportar el abandono malo."
"19";"A nice visitor offers to foster two.";"Un visitante agradable ofrece dar hogar temporal a dos."
"20";"An unpleasant memory lingers in the hallway.";"Un recuerdo desagradable permanece en el pasillo."
"21";"I am going to mark the red folder.";"Voy a marcar la carpeta roja."
