"id";"word";"answer"
"1";"Title: The Unexpected Morning Report";"El Informe Matutino Inesperado"
"2";"I review the economic notes before sunrise.";"Reviso las notas económicas antes del amanecer."
"3";"A cultural event appears on today's schedule.";"Un evento cultural aparece en el horario de hoy."
"4";"A natural breeze enters through the window.";"Una brisa natural entra por la ventana."
"5";"A human error delays the first meeting.";"Un error humano retrasa la primera junta."
"6";"The physical folders scatter across my desk.";"Las carpetas físicas se dispersan sobre mi escritorio."
"7";"The mental load grows heavier than usual.";"La carga mental se vuelve más pesada de lo normal."
"8";"A legal form requires my urgent signature.";"Un formulario legal requiere mi firma urgente."
"9";"An illegal copy surfaces in the inbox.";"Una copia ilegal aparece en la bandeja."
"10";"The normal routine breaks without warning.";"La rutina normal se rompe sin aviso."
"11";"A strange message flashes on my screen.";"Un mensaje extraño parpadea en mi pantalla."
"12";"A rare request arrives from headquarters.";"Una solicitud rara llega desde la oficina central."
"13";"A common mistake explains the confusion.";"Un error común explica la confusión."
"14";"A special code unlocks the hidden file.";"Un código especial desbloquea el archivo oculto."
"15";"A simple summary appears at the top.";"Un resumen simple aparece en la parte superior."
"16";"A complex chart loads slowly afterward.";"Una gráfica compleja se carga lentamente después."
"17";"The complete report finally makes sense.";"El informe completo finalmente tiene sentido."
"18";"An incomplete section still needs revision.";"Una sección incompleta aún necesita revisión."
"19";"It seems possible to finish before noon.";"Parece posible terminar antes del mediodía."
"20";"A probable delay forms with new updates.";"Un retraso probable surge con las nuevas actualizaciones."
"21";"I am going to solve the improbable issue.";"Voy a resolver el asunto improbable."
