"id";"word";"answer"
"1";"Title: The Audit That Changed Everything";"La Auditoría Que Cambió Todo"
"2";"The economic charts spread across the table.";"Las gráficas económicas se extienden sobre la mesa."
"3";"A cultural grant appears in the documents.";"Una beca cultural aparece en los documentos."
"4";"A natural pattern emerges in the numbers.";"Un patrón natural surge en los números."
"5";"A human mistake hides in the totals.";"Un error humano se esconde en los totales."
"6";"The physical evidence points to misfiling.";"La evidencia física apunta a un mal archivo."
"7";"The mental strain grows with each page.";"La tensión mental crece con cada página."
"8";"A legal requirement forces a deeper review.";"Un requisito legal obliga a una revisión más profunda."
"9";"An illegal entry raises immediate suspicion.";"Una entrada ilegal genera sospecha inmediata."
"10";"The normal workflow collapses under pressure.";"El flujo normal se derrumba bajo presión."
"11";"A strange detail contradicts the report.";"Un detalle extraño contradice el informe."
"12";"A rare signature appears on the margin.";"Una firma rara aparece en el margen."
"13";"A common error explains the missing funds.";"Un error común explica los fondos faltantes."
"14";"A special note clarifies the confusion.";"Una nota especial aclara la confusión."
"15";"A simple fix resolves the first issue.";"Una solución simple resuelve el primer problema."
"16";"A complex pattern remains unexplained still.";"Un patrón complejo sigue sin explicación."
"17";"The complete file finally matches the records.";"El archivo completo finalmente coincide con los registros."
"18";"An incomplete form delays the final approval.";"Un formulario incompleto retrasa la aprobación final."
"19";"A possible correction appears in the margins.";"Una corrección posible aparece en los márgenes."
"20";"A probable cause emerges after comparison.";"Una causa probable surge tras la comparación."
"21";"I am going to address the improbable discrepancy.";"Voy a atender la discrepancia improbable."
