"id";"word";"answer"
"1";"I reduce {yo-zco}";"[yo] reduzco"
"2";"you reduce [sing, inf] {yo-zco}";"[tú] reduces"
"3";"he appears {yo-zco}";"[él] aparece"
"4";"she appears {yo-zco}";"[ella] aparece"
"5";"you fit [sing, formal] {yo}";"[usted] cabe"
"6";"we fit {yo}";"[nosotros] cabemos"
"7";"you leave/go out [pl] {yo}";"[ustedes] salen"
"8";"they leave/go out {yo}";"[ellos] salen"
"9";"I attract {yo}";"[yo] atraigo"
"10";"you attract [sing, inf] {yo}";"[tú] atraes"
"11";"he contracts {yo}";"[él] contrae"
"12";"she contracts {yo}";"[ella] contrae"
"13";"you distract [sing, formal] {yo}";"[usted] distrae"
"14";"we distract {yo}";"[nosotros] distraemos"
"15";"you propose [pl] {yo}";"[ustedes] proponen"
"16";"they propose {yo}";"[ellos] proponen"
"17";"I suppose {yo}";"[yo] supongo"
"18";"you suppose [sing, inf] {yo}";"[tú] supones"
"19";"he composes {yo}";"[él] compone"
"20";"she composes {yo}";"[ella] compone"
"21";"you expose [sing, formal] {yo}";"[usted] expone"
"22";"we expose {yo}";"[nosotros] exponemos"
"23";"you offer [pl] {yo-zco}";"[ustedes] ofrecen"
"24";"they offer {yo-zco}";"[ellos] ofrecen"
"25";"I disappear {yo-zco}";"[yo] desaparezco"
"26";"you disappear [sing, inf] {yo-zco}";"[tú] desapareces"
"27";"he grows {yo-zco}";"[él] crece"
"28";"she grows {yo-zco}";"[ella] crece"
"29";"you deserve [sing, formal] {yo-zco}";"[usted] merece"
"30";"we deserve {yo-zco}";"[nosotros] merecemos"
"31";"you obey [pl] {yo-zco}";"[ustedes] obedecen"
"32";"they obey {yo-zco}";"[ellos] obedecen"
"33";"I protect {yo-j}";"[yo] protejo"
"34";"you protect [sing, inf] {yo-j}";"[tú] proteges"
"35";"he picks up/gathers {yo-j}";"[él] recoge"
"36";"she picks up/gathers {yo-j}";"[ella] recoge"
"37";"you repeat [sing, formal] {e→i}";"[usted] repite"
"38";"we repeat {e→i}";"[nosotros] repetimos"
"39";"you correct [pl] {e→i; yo-j}";"[ustedes] corrigen"
"40";"they correct {e→i; yo-j}";"[ellos] corrigen"
"41";"I turn on/light {e→ie}";"[yo] enciendo"
"42";"you turn on/light [sing, inf] {e→ie}";"[tú] enciendes"
"43";"he defends {e→ie}";"[él] defiende"
"44";"she defends {e→ie}";"[ella] defiende"
