"id";"word";"answer"
"1";"I like realistic characters."
"2";"Pedrito doesn't like tomato.";"A Pedrito no le gusta el tomate."
"3";"I love this place.";"Amo este sitio."
"4";"I know the local laws.";"Conozco las leyes locales."
"5";"We must wait for the taxi at the door.";"Debemos esperar el taxi en la puerta."
"6";"You must think about the needs of those who have less.";"Debes pensar en las necesidades de los que menos tienen."
"7";"Diego is in charge of the hotel management.";"Diego está a cargo de la gestión del hotel."
"8";"The mayor is very dear to everyone.";"El alcalde es muy querido por todos."
"9";"Western thinking is changing.";"El pensamiento occidental está cambiando."
"10";"The executive branch does not make the law.";"El poder ejecutivo no hace la ley."
"11";"They are professional cooks.";"Ellos son cocineros profesionales."
"12";"It is a moral dilemma.";"Es un dilema moral."
"13";"That's a new word, I don't know it.";"Ese es un término nuevo, no lo conozco."
"14";"This is my favorite scene.";"Esta es mi escena preferida."
"15";"We are organizing a photography exhibition.";"Estamos organizando una exposición de fotografía."
"16";"Gloria is a member of the board of directors.";"Gloria es miembro de la junta de directores."
"17";"There are urgent matters on which we must work.";"Hay asuntos urgentes sobre los que debemos trabajar."
"18";"There are many places that I want to see in this country.";"Hay muchos lugares que quiero ver en este país."
"19";"There are many social movements that support this law.";"Hay muchos movimientos sociales que apoyan esta ley."
"20";"We must solve a technical problem.";"Hay que solucionar un problema técnico."
"21";"There are direct flights to the island every half hour.";"Hay vuelos directos a la isla cada media hora."
"22";"The civil guard is investigating the issue.";"La guardia civil está investigando el asunto."
"23";"The mountain has a height of fifteen hundred meters.";"La montaña tiene una altura de mil quinientos metros."
"24";"The atmospheric pressure is very low.";"La presión atmosférica es muy baja."
"25";"Classes begin in August.";"Las clases comienzan en agosto."
"26";"The puppies are very little.";"Los cachorros son muy pequeños."
"27";"European citizens can freely travel through the European Union.";"Los ciudadanos europeos pueden viajar libremente por la Unión Europea."
"28";"My favorite ice cream flavor is chocolate.";"Mi gusto de helado preferido es el chocolate."
"29";"My vision is not very good.";"Mi visión no es muy buena."
"30";"My flight leaves in twenty hours.";"Mi vuelo parte en veinte horas."
"31";"You can't take that, it's my property.";"No puedes tomar eso, es de mi propiedad."
"32";"I do not have internet access.";"No tengo acceso a internet."
"33";"I am part of the organizing committee.";"Soy parte del comité de organización."
"34";"I have absolute confidence in my friends.";"Tengo confianza absoluta en mis amigos."
"35";"I have a clear idea of what I want to do.";"Tengo una idea clara de lo que quiero hacer."
"36";"He has a serious illness.";"Tiene una enfermedad grave."
"37";"We are going to visit an abandoned palace.";"Vamos a visitar un palacio abandonado."
"38";"I travel with frequency.";"Viajo con frecuencia."
"39";"We are going to achieve it!";"¡Lo vamos a lograr!"
"40";"See you in the summer!";"¡Nos vemos en el verano!"
"41";"Which one of these is your car?";"¿Cuál de estos es tu automóvil?"
"42";"What are your functions in your new position?";"¿Cuáles son tus funciones en tu nuevo puesto?"
"43";"Which are your career goals?";"¿Cuáles son tus objetivos profesionales?"
"44";"Where do you want to spend the last hours of our trip?";"¿Dónde quieres pasar las últimas horas de nuestro viaje?"
"45";"Are we in danger?";"¿Estamos en peligro?"
"46";"Is it Monday today?";"¿Hoy es lunes?"
"47";"What chapter are you on?";"¿Por qué capítulo vas?"
"48";"Can I use your phone?";"¿Puedo usar su teléfono?"
"49";"Do you want a coffee with milk?";"¿Quieres un café con leche?"
