"id";"word";"answer"
"1";"Accepting this job implies a full time commitment.";"Aceptar este trabajo implica un compromiso de tiempo completo."
"2";"Carlos is not good at accepting criticism.";"Carlos no es bueno aceptando críticas."
"3";"Daniel is a very curious boy.";"Daniel es un muchacho muy curioso."
"4";"You must do your house chores.";"Debes cumplir con tus tareas hogareñas."
"5";"You must improve your posture.";"Debes mejorar tu postura."
"6";"You must follow the officer's orders.";"Debes seguir las órdenes del oficial."
"7";"The baby looks at the screen.";"El bebé mira la pantalla."
"8";"The coffee is very hot.";"El café está muy caliente."
"9";"The stadium is full.";"El estadio está lleno."
"10";"The philosopher shares his knowledge with the students.";"El filósofo comparte sus conocimientos con los alumnos."
"11";"The mechanic uses his tools to repair the car.";"El mecánico utiliza sus herramientas para reparar el coche."
"12";"The engine has an internal problem.";"El motor tiene un problema interno."
"13";"The river is totally polluted.";"El río está contaminado en su totalidad."
"14";"The supermarket is going to increase the prices.";"El supermercado va a aumentar los precios."
"15";"Turn on the lights please.";"Enciende las luces, por favor."
"16";"He was a firm and severe king.";"Era un rey firme y severo."
"17";"It's my first time on a plane.";"Es mi primera vez en un avión."
"18";"These are the highest mountains on the continent.";"Estas son las montañas más altas del continente."
"19";"I am anxiously awaiting the birth of my daughter.";"Estoy esperando con ansiedad el nacimiento de mi hija."
"20";"I am sad for your departure.";"Estoy triste por tu partida."
"21";"I'm going home.";"Estoy yendo a mi hogar."
"22";"The last piece of the puzzle is missing.";"Falta la última pieza del rompecabezas."
"23";"Exactly one hundred years ago the Dry Law began in the United States.";"Hace exactamente cien años comenzó la Ley Seca en Estados Unidos."
"24";"There are demonstrations every day.";"Hay manifestaciones todos los días."
"25";"There's dust on the shelves.";"Hay polvo sobre los estantes."
"26";"Julia receives a surprise from her friends.";"Julia recibe una sorpresa de sus amigas."
"27";"The red truck belongs to my boyfriend.";"La camioneta roja es de mi novio."
"28";"Humanity is not lost.";"La humanidad no está perdida."
"29";"The lobster is alive at the time of cooking.";"La langosta está viva al momento de cocinarla."
"30";"The release of the hostages was a success.";"La liberación de los rehenes fue un éxito."
"31";"The duration of the play is two hours.";"La obra de teatro tiene una duración de dos horas."
"32";"The province has limited autonomy.";"La provincia tiene autonomía limitada."
"33";"Homework is individual, we cannot do it together.";"La tarea es individual, no podemos hacerla juntos."
"34";"Leonardo is ill.";"Leonardo está enfermo."
"35";"The essential is invisible to the eyes.";"Lo esencial es invisible a los ojos."
"36";"The events forced us to cancel the show.";"Los acontecimientos nos obligaron a cancelar el espectáculo."
"37";"The actors in the film are very famous.";"Los actores de la película son muy famosos."
"38";"The board members consider that it is necessary to cut the budget.";"Los directivos consideran que es necesario recortar el presupuesto."
"39";"Tourists must realize that this beach is not a dump.";"Los turistas deben darse cuenta de que esta playa no es un basurero."
"40";"Lucía has little patience.";"Lucía tiene poca paciencia."
"41";"My brain is exhausted after eight hours of classes.";"Mi cerebro está agotado después de ocho horas de clases."
"42";"My classmate is annoying.";"Mi compañero de clase es un pesado."
"43";"My father is a liberal and my mother is a conservative.";"Mi padre es liberal y mi madre es conservadora."
"44";"My cousins live in Lima, the capital of Peru.";"Mis primas viven en Lima, la capital de Perú."
"45";"My responsibilities do not allow me to take time off.";"Mis responsabilidades no me permiten tomarme vacaciones."
"46";"We do not discriminate against applicants because of their religion.";"No discriminamos a los candidatos por su religión."
"47";"I feel a lot of pleasure when I eat chocolate.";"Siento mucho placer cuando como chocolate."
"48";"I am an Argentinian but I also have the Italian passport.";"Soy argentina pero también tengo el pasaporte italiano."
"49";"I feel the desire of eating something spicy.";"Tengo ganas de comer algo picante."
"50";"I’m having many mood swings since I’m pregnant.";"Tengo muchos cambios de humor desde que estoy embarazada."
"51";"I have a dog and two cats.";"Tengo un perro y dos gatos."
"52";"I have several clients in England.";"Tengo varios clientes en Inglaterra."
"53";"You are the exception to the rule.";"Tú eres la excepción a la regla."
"54";"I'm from the US, where are you from?";"Yo soy estadounidense, ¿tú de dónde eres?"
"55";"Watch out! The pool is very deep!";"¡Cuidado! La piscina es muy profunda!"
"56";"Wait a minute!";"¡Espera un minuto!"
"57";"Look at that shooting star!";"¡Mira esa estrella fugaz!"
"58";"How considerate are you!";"¡Qué considerado eres!"
"59";"Is there someone in the bathroom?";"¿Hay alguien en el baño?"
"60";"Is it convenient for me to apply for a loan now?";"¿Me conviene pedir un préstamo ahora?"
"61";"Can I borrow your black gloves?";"¿Me prestas tus guantes negros?"
"62";"Do you want me to read you a story?";"¿Quieres que te lea un cuento?"
"63";"What dose did the doctor prescribe?";"¿Qué dosis te indicó el médico?"
"64";"Are your taxes in order?";"¿Tus impuestos están en orden?"
