"id";"word";"answer"
"1";"Clara loves horses.";"A Clara le encantan los caballos."
"2";"Ana María works in the conservation of works of art.";"Ana María trabaja en la conservación de obras de arte."
"3";"Camila is brilliant.";"Camila es brillante."
"4";"With your phone you can do it easily.";"Con tu teléfono puedes hacerlo fácilmente."
"5";"Daniel gave me a mug.";"Daniel me regaló una taza."
"6";"Daniela expresses her fear.";"Daniela manifiesta su temor."
"7";"We must take advantage of existing resources.";"Debemos aprovechar los recursos existentes."
"8";"We must define our relationship.";"Debemos definir nuestra relación."
"9";"You must consume proteins.";"Debes consumir proteínas."
"10";"I must make a synthesis of chapter 4.";"Debo hacer una síntesis del capítulo 4."
"11";"From the control tower they see everything.";"Desde la torre de control ven todo."
"12";"Sure enough, Andrea was right.";"Efectivamente, Andrea tenía razón."
"13";"Air is vital for plants.";"El aire es vital para las plantas."
"14";"The student achieves comprehension of the texts.";"El alumno logra la comprensión de los textos."
"15";"The employer increases the salary of his employees.";"El empresario aumenta el salario de sus empleados."
"16";"The provincial government follows national laws.";"El gobierno provincial sigue las leyes nacionales."
"17";"The melon is a very sweet fruit.";"El melón es un fruto muy dulce."
"18";"The landscape is bleak.";"El panorama es desolador."
"19";"The Basque Country is located in the north of Spain.";"El País Vasco está situado en el norte de España."
"20";"The dog is playing outside.";"El perro está jugando afuera."
"21";"The teacher poses a problem to the students.";"El profesor plantea un problema a los alumnos."
"22";"Tobacco is very harmful.";"El tabaco es muy dañino."
"23";"The trip was a real adventure.";"El viaje fue una verdadera aventura."
"24";"She studies mass psychology.";"Ella estudia la psicología de masas."
"25";"In the library you will find everything you need.";"En la biblioteca encontrarás todo lo que necesites."
"26";"In spring I want to travel to Ecuador.";"En primavera, quiero viajar a Ecuador."
"27";"It is the fourth time that I’ve come to Chile.";"Es la cuarta vez que vengo a Chile."
"28";"This song is inspired in true events.";"Esta canción está inspirada en eventos reales."
"29";"This research demonstrates that vaccines work.";"Esta investigación demuestra que las vacunas funcionan."
"30";"These drinks are enough, we don't need more.";"Estas bebidas son suficientes, no necesitamos más."
"31";"These families need a place to live.";"Estas familias necesitan un lugar donde vivir."
"32";"These are tears of happiness.";"Estas son lágrimas de felicidad."
"33";"This year, Martín starts university.";"Este año, Martín inicia la universidad."
"34";"Esteban gave me a flower.";"Esteban me regaló una flor."
"35";"Flavio is looking for his dog.";"Flavio está buscando a su perro."
"36";"There is a lot of variety of vegetables in this region.";"Hay mucha variedad de vegetales en esta región."
"37";"Isabel is going on a diet because of her diabetes.";"Isabel está haciendo una dieta por su diabetes."
"38";"Julia has beautiful green eyes.";"Julia tiene unos hermosos ojos verdes."
"39";"The letter is addressed to your father.";"La carta está dirigida a tu padre."
"40";"The ceremony is about to begin.";"La ceremonia está por comenzar."
"41";"Justice is a pillar of democracy.";"La justicia es un pilar de la democracia."
"42";"The pool is one and a half meters deep.";"La piscina tiene una profundidad de un metro y medio."
"43";"The public response was negative.";"La respuesta del público fue negativa."
"44";"The conclusions of the report are very clear.";"Las conclusiones del informe son muy claras."
"45";"Pigeons have a great sense of direction.";"Las palomas tienen un gran sentido de la orientación."
"46";"Wheels turn around the axis.";"Las ruedas giran en torno al eje."
"47";"Activists proposed an expansion of nature reserves.";"Los activistas propusieron una ampliación de las reservas naturales."
"48";"The farmers use water from the stream to irrigate.";"Los granjeros utilizan agua del arroyo para regar."
"49";"The passengers remain calm.";"Los pasajeros mantienen la calma."
"50";"Luciana gets up early in the morning.";"Luciana se levanta temprano por la mañana."
"51";"I love the taste of the banana.";"Me encanta el sabor del plátano."
"52";"My husband and I are lawyers.";"Mi esposo y yo somos abogados."
"53";"My daughter is a doctor.";"Mi hija es médica."
"54";"No one lives on these islands.";"Nadie vive en estas islas."
"55";"Do not miss opportunities like this one.";"No dejes pasar oportunidades como esta."
"56";"I'm not interested in horse races.";"No me interesan las carreras de caballos."
"57";"You can't work in the dark.";"No puedes trabajar en la oscuridad."
"58";"I don't want to enter a combat.";"No quiero entrar en un combate."
"59";"Octavio is quite a gentleman.";"Octavio es todo un caballero."
"60";"Raúl wants a job, he cannot bear the dependence on his parents.";"Raúl quiere un empleo, no soporta la dependencia de sus padres."
"61";"We have several options for dinner.";"Tenemos varias opciones para la cena."
"62";"We have several conference rooms.";"Tenemos varias salas de conferencias."
"63";"I have many unread messages.";"Tengo muchos mensajes sin leer."
"64";"I will place your gift on my bedside table.";"Voy a colocar tu regalo en mi mesa de luz."
"65";"I have an important announcement!";"¡Tengo un anuncio importante!"
"66";"Could you send me the photos of the trip?";"¿Podrías enviarme las fotos del viaje?"
"67";"Can you walk or are you tired?";"¿Puedes andar o estás cansada?"
"68";"Do you remember the important national dates?";"¿Recuerdas las fechas patrias importantes?"
"69";"Do you have permission from your boss to miss work tomorrow?";"¿Tienes permiso de tu jefe para faltar mañana?"
