"id";"word";"answer"
"1";"Title: The Gym Before Opening Hours";"El Gimnasio Antes de Abrir"
"2";"A strong athlete finishes the final set.";"Un atleta robusto termina la serie final."
"3";"A thin runner stretches near the mirrors.";"Un corredor delgado se estira cerca de los espejos."
"4";"A fat trainee rests on the bench.";"Un aprendiz gordo descansa en la banca."
"5";"A skinny lifter adjusts the heavy plates.";"Un levantador flaco ajusta los discos pesados."
"6";"A fit coach demonstrates the proper stance.";"Un entrenador en forma demuestra la postura correcta."
"7";"A tall member reaches for the top shelf.";"Un miembro alto alcanza el estante superior."
"8";"A short visitor struggles with the bar.";"Un visitante bajo lucha con la barra."
"9";"A handsome athlete checks his reflection proudly.";"Un atleta guapo revisa su reflejo con orgullo."
"10";"A pretty runner ties her bright shoes.";"Una corredora linda amarra sus tenis brillantes."
"11";"An ugly bruise forms on my arm.";"Un moretón feo se forma en mi brazo."
"12";"A beautiful sunrise enters through the windows.";"Un amanecer hermoso entra por las ventanas."
"13";"A cute puppy wanders into the lobby.";"Un perrito bonito deambula por el vestíbulo."
"14";"An attractive trainer leads the warm‑up.";"Un entrenador atractivo dirige el calentamiento."
"15";"An unattractive poster hangs near the lockers.";"Un póster poco atractivo cuelga cerca de los casilleros."
"16";"A clean‑cut athlete organizes the equipment.";"Un atleta aseado organiza el equipo."
"17";"A messy pile of towels blocks the path.";"Una pila desordenada de toallas bloquea el paso."
"18";"An organized chart lists the morning classes.";"Una tabla organizada muestra las clases matutinas."
"19";"A disorganized drawer hides the spare keys.";"Un cajón desorganizado esconde las llaves extra."
"20";"A neat row of mats lines the floor.";"Una fila ordenada de tapetes cubre el piso."
"21";"I am going to wash the dirty weights.";"Voy a lavar las pesas sucias."
