"id";"word";"answer"
"1";"greasy";"grasoso"
"2";"smelly";"apestoso"
"3";"fragrant";"aromático"
"4";"loud";"ruidoso"
"5";"quiet";"silencioso"
"6";"noisy";"escandaloso"
"7";"silent";"mudo"
"8";"musical";"musical"
"9";"colorless";"incoloro"
"10";"tasteless";"insípido"
"11";"odorless";"inodoro"
"12";"flavorful";"sabroso"
"13";"powerful";"poderoso"
"14";"weak (force)";"débil"
"15";"violent";"violento"
"16";"gentle";"suave"
"17";"aggressive";"agresivo"
"18";"peaceful";"pacífico"
"19";"dangerous";"peligroso"
"20";"safe";"seguro"
"21";"risky";"arriesgado"
"22";"secure";"seguro"
"23";"unstable";"inestable"
"24";"stable";"estable"
"25";"balanced";"equilibrado"
"26";"unbalanced";"desequilibrado"
"27";"simple";"simple"
"28";"complicated";"complicado"
"29";"complex";"complejo"
"30";"basic";"básico"
"31";"advanced";"avanzado"
"32";"modern";"moderno"
"33";"old-fashioned";"anticuado"
"34";"traditional";"tradicional"
"35";"typical";"típico"
"36";"special";"especial"
"37";"unique";"único"
"38";"common";"común"
"39";"rare";"raro"
"40";"strange";"extraño"
"41";"normal";"normal"
"42";"usual";"habitual"
"43";"frequent";"frecuente"
"44";"occasional";"ocasional"
"45";"daily";"diario"
"46";"weekly";"semanal"
"47";"monthly";"mensual"
"48";"annual";"anual"
"49";"present";"presente"
"50";"absent";"ausente"
"51";"previous";"previo"
"52";"next";"siguiente"
"53";"recent";"reciente"
"54";"early";"temprano"
"55";"late";"tardío"
"56";"temporary";"temporal"
"57";"permanent";"permanente"
"58";"constant";"constante"
"59";"continuous";"continuo"
"60";"final";"final"
"61";"initial";"inicial"
"62";"primary";"primario"
"63";"secondary";"secundario"
"64";"main";"principal"
"65";"minor";"menor"
"66";"major";"mayor"
"67";"minimum";"mínimo"
"68";"maximum";"máximo"
"69";"central";"central"
"70";"internal";"interno"
"71";"external";"externo"
"72";"inside";"interior"
"73";"outside";"exterior"
"74";"upper";"superior"
"75";"lower";"inferior"
"76";"front";"frontal"
"77";"rear";"posterior"
"78";"domestic";"doméstico"
"79";"foreign";"extranjero"
"80";"rural";"rural"
"81";"urban";"urbano"
"82";"global";"global"
"83";"local";"local"
"84";"regional";"regional"
"85";"national";"nacional"
"86";"international";"internacional"
"87";"frozen";"helado"
"88";"boiling";"hirviendo"
"89";"lukewarm";"tibio"
"90";"burning";"ardiente"
"91";"fiery";"fogoso"
"92";"icy";"gélido"
"93";"stormy";"tormentoso"
"94";"windy";"ventoso"
"95";"rainy";"lluvioso"
"96";"cloudy";"nublado"
"97";"foggy";"brumoso"
"98";"sunny";"soleado"
"99";"bright (light)";"luminoso"
"100";"dim";"tenue"
