"id";"word";"answer"
"1";"Hello, good morning.";"Hola, buenos días."
"2";"Good morning. Can I help you?";"Buenos días. ¿Le puedo ayudar?"
"3";"No, thank you. I’m just looking. I’m David.";"No, gracias. Solo veo un poco. Soy David."
"4";"Nice to meet you, David. I’m Ana.";"Mucho gusto, David. Yo soy Ana."
"5";"Nice to meet you. I’m from Seattle, Washington.";"Mucho gusto. Soy de Seattle, Washington."
"6";"Oh, nice. Are you here on vacation?";"Ah, qué padre. ¿Está aquí de vacaciones?"
"7";"Yes, I’m in El Tuito for two weeks.";"Sí, estoy en El Tuito por dos semanas."
"8";"Great. Do you like the place?";"Qué bien. ¿Le gusta el lugar?"
"9";"Yes, a lot. I walk around town and relax.";"Sí, mucho. Camino por el pueblo y descanso."
"10";"Yes, it’s very quiet here.";"Sí, aquí es muy tranquilo."
"11";"I like that.";"Me gusta eso."
"12";"That’s good.";"Qué bueno."
"13";"Well, thank you. Have a good day.";"Bueno, gracias. Que tenga buen día."
"14";"Thank you. Enjoy your stay.";"Gracias a usted. Que disfrute su estancia."
