"id";"word";"answer"
"1";"to abandon";"abandonar"
"2";"absolutely";"absolutamente"
"3";"grandmother";"abuela"
"4";"to finish / to end";"acabar"
"5";"right / adequate [F]";"adecuada"
"6";"annual";"anual"
"7";"he/she/it appeared / showed up";"apareció"
"8";"roads";"caminos"
"9";"charges";"cargos"
"10";"he/she/it fell";"cayó"
"11";"closure";"cierre"
"12";"classification";"clasificación"
"13";"components";"componentes"
"14";"to check";"comprobar"
"15";"conclusion";"conclusión"
"16";"concrete / specific";"concreto"
"17";"contest";"concurso"
"18";"he/she/it knew";"conocía"
"19";"it contains";"contiene"
"20";"agreement";"convenio"
"21";"he/she/it turned into / became";"convirtió"
"22";"polite";"cortés"
"23";"growing";"creciente"
"24";"crime";"crimen"
"25";"definitely";"definitivamente"
"26";"detained / stopped / arrested [M]";"detenido"
"27";"to determine";"determinar"
"28";"different [F]";"distinta"
"29";"pain";"dolor"
"30";"deficit";"déficit"
"31";"editorial";"editorial"
"32";"efficiency";"eficacia"
"33";"chosen [M]";"elegido"
"34";"enemy";"enemigo"
"35";"schools";"escuelas"
"36";"waiting";"esperando"
"37";"he/she/it would be";"estaría"
"38";"they are";"estén"
"39";"evaluation";"evaluación"
"40";"extension";"extensión"
"41";"failure";"fracaso"
"42";"frontier / border";"frontera"
"43";"official";"funcionario"
"44";"expense";"gasto"
"45";"to have [aux]";"haberse"
"46";"hypothesis";"hipótesis"
"47";"oven";"horno"
"48";"childish / for children";"infantil"
"49";"interested [M, sing]";"interesado"
"50";"researchers";"investigadores"
"51";"winter";"invierno"
"52";"judges";"jueces"
"53";"lime";"lima"
"54";"location / town";"localidad"
"55";"limit";"límite"
"56";"bad [M]";"malo"
"57";"navy";"marina"
"58";"municipal";"municipales"
"59";"machine";"máquina"
"60";"he/she/it was born";"nació"
"61";"numerous [F, pl]";"numerosas"
"62";"to observe";"observar"
"63";"to offer";"ofrecer"
"64";"dark [M]";"oscuro"
"65";"landscape";"paisaje"
"66";"similar [M]";"parecido"
"67";"I/he/she/it passed / happened";"pasaba"
"68";"pause";"pausa"
"69";"oil";"petróleo"
"70";"painter [M]";"pintor"
"71";"beach";"playa"
"72";"cops / policemen";"policías"
"73";"presidential";"presidencial"
"74";"probable / likely";"probable"
"75";"properties";"propiedades"
"76";"practices / internship";"prácticas"
"77";"pure [F]";"pura"
"78";"he/she/it recognizes / acknowledges";"reconoce"
"79";"journey / route";"recorrido"
"80";"writing / newsroom";"redacción"
"81";"rules";"reglas"
"82";"residency";"residencia"
"83";"respectively";"respectivamente"
"84";"he/she/it responds / replies / answers";"responde"
"85";"he/she/it turned out";"resultó"
"86";"rivers";"ríos"
"87";"secretary [F]";"secretaria"
"88";"followed [F]";"seguida"
"89";"they would be";"serían"
"90";"to point out";"señalar"
"91";"mountain range / saw";"sierra"
"92";"following";"siguiendo"
"93";"supreme [M]";"supremo"
"94";"hers/his/its";"suya"
"95";"tournament";"torneo"
"96";"working";"trabajando"
"97";"train";"tren"
"98";"virgin";"virgen"
"99";"train tracks";"vías"
"100";"encouragement / cheer up";"ánimo"
