"id";"word";"answer"
"1";"oil";"aceite"
"2";"present";"actualidad"
"3";"he/she/it claims";"afirma"
"4";"waters";"aguas"
"5";"air / airs / look";"aires"
"6";"to reach";"alcanzar"
"7";"some";"alguno"
"8";"heat / hot";"calor"
"9";"to change";"cambiar"
"10";"candidate";"candidato"
"11";"circumstances";"circunstancias"
"12";"classes";"clases"
"13";"car";"coche"
"14";"commercial";"comercial"
"15";"competition / competence";"competencia"
"16";"conflict";"conflicto"
"17";"it constitutes";"constituye"
"18";"wine glass";"copa"
"19";"any / anyone";"cualquiera"
"20";"giving";"dando"
"21";"I/he/she/it should";"debería"
"22";"declarations / statements";"declaraciones"
"23";"joy / said";"dicha"
"24";"differences";"diferencias"
"25";"deputies";"diputados"
"26";"leaders";"dirigentes"
"27";"dialogue";"diálogo"
"28";"document / file";"documento"
"29";"he/she/it started / began";"empezó"
"30";"enormous / huge";"enorme"
"31";"teams / equipments";"equipos"
"32";"you are";"eres"
"33";"hope";"esperanza"
"34";"to establish / set";"establecer"
"35";"students";"estudiantes"
"36";"familiar / relative";"familiar"
"37";"faith";"fe"
"38";"federal";"federal"
"39";"phenomenon";"fenómeno"
"40";"party";"fiesta"
"41";"officials";"funcionarios"
"42";"fundamental";"fundamental"
"43";"to win";"ganar"
"44";"punch / blow";"golpe"
"45";"intention";"intención"
"46";"investment";"inversión"
"47";"day";"jornada"
"48";"judicial";"judicial"
"49";"kilometers";"kilómetros"
"50";"milk";"leche"
"51";"literature";"literatura"
"52";"he/she/it used to take [imperfect]";"llevaba"
"53";"he/she/it took";"llevó"
"54";"local [pl]";"locales"
"55";"lines";"líneas"
"56";"bad / evil [F]";"mala"
"57";"thousands";"miles"
"58";"municipal";"municipal"
"59";"doctors";"médicos"
"60";"he/she/it needs";"necesita"
"61";"names";"nombres"
"62";"norms";"normas"
"63";"officers";"oficiales"
"64";"he/she/it offers";"ofrece"
"65";"bread";"pan"
"66";"parliament";"parlamento"
"67";"steps";"pasos"
"68";"painting / paint";"pintura"
"69";"silver / money";"plata"
"70";"poor";"pobre"
"71";"presidency";"presidencia"
"72";"professor / teacher";"profesor"
"73";"purpose";"propósito"
"74";"tests";"pruebas"
"75";"they can [subjunctive]";"puedan"
"76";"public [F, pl]";"públicas"
"77";"public [M, pl]";"públicos"
"78";"maybe / perhaps";"quizás"
"79";"just now / recently";"recién"
"80";"representation";"representación"
"81";"respect";"respeto"
"82";"responsible";"responsable"
"83";"magazine";"revista"
"84";"rhythm";"ritmo"
"85";"he/she/it goes out / comes out";"sale"
"86";"sensation";"sensación"
"87";"he/she/it points out";"señala"
"88";"simply / just";"simplemente"
"89";"he/she/it normally... / usually...";"suele"
"90";"surface / area";"superficie"
"91";"Saturday";"sábado"
"92";"so many [M]";"tantos"
"93";"task / homework";"tarea"
"94";"territory";"territorio"
"95";"you have";"tienes"
"96";"treaty / tried [participle]";"tratado"
"97";"thirty";"treinta"
"98";"triumph";"triunfo"
"99";"neighbours";"vecinos"
"100";"he/she/it lives";"vive"
