id,word,answer
1,to give {-ar},dar
2,"to let, leave {-ar}",dejar
3,to drink {-er},beber
4,finish {-ar},acabar
5,to pay {-ar},pagar
6,to spend (money) {-ar},gastar
7,to take out {-ar},sacar
8,"to remove, take away {-ar}",quitar
9,"to drive, handle {-ar}",manejar
10,to open {-ir},abrir
11,to love {-ar},amar
12,to wash {-ar},lavar
13,to cook {-ar},cocinar
14,to clean {-ar},limpiar
15,to dry {-ar},secar
16,to bathe {-ar},bañar
17,to matter {-ar; reflexive},importar
18,to interest {-ar; reflexive},interesar
19,"to bother, disturb {-ar; reflexive}",molestar
20,"to win, earn {-ar}",ganar
21,to go up {-ir},subir
22,to come down {-ar},bajar
23,to dance {-ar},bailar
24,to tie (up) {-ar},atar
25,"to tell, count {-ar}",contar
