"id";"word";"answer"
"1";"There is still hope.";"Aún hay esperanza."
"2";"Any of us can do it.";"Cualquiera de nosotros puede hacerlo."
"3";"Any of us can do it.";"Cualquiera de nosotros puede hacerlo."
"4";"Disclosing personal information constitutes a violation of our agreement.";"Divulgar información personal constituye una violación a nuestro acuerdo."
"5";"The baby points out what he wants to eat.";"El bebé señala lo que desea comer."
"6";"The municipal government is very efficient.";"El gobierno municipal es muy eficiente."
"7";"In the present, that is not a problem.";"En la actualidad, eso no es un problema."
"8";"You are very fast, wait for me!";"Eres muy rápida, ¡espérame!"
"9";"It is an unusual phenomenon.";"Es un fenómeno inusual."
"10";"It is a very safe investment.";"Es una inversión muy segura."
"11";"This computer is giving me problems.";"Esta computadora me está dando problemas."
"12";"This country has a federal government.";"Este país tiene un gobierno federal."
"13";"This must change.";"Esto debe cambiar."
"14";"I am waiting for an important document.";"Estoy esperando un documento importante."
"15";"There are two teams ready to play.";"Hay dos equipos listos para jugar."
"16";"We have to set rules in this house.";"Hay que establecer reglas en esta casa."
"17";"There is an armed conflict in the Middle East.";"Hay un conflicto armado en Medio Oriente."
"18";"There is a judicial conflict.";"Hay un conflicto judicial."
"19";"There is a judicial conflict.";"Hay un conflicto judicial."
"20";"There are several candidates for the presidency.";"Hay varios candidatos para la presidencia."
"21";"Public policies are not simple.";"Las políticas públicas no son sencillas."
"22";"Read the pool norms.";"Lee las normas de la piscina."
"23";"Public affairs must be transparent.";"Los asuntos públicos deben ser transparentes."
"24";"The union leaders are all men.";"Los dirigentes sindicales son todos hombres."
"25";"Government officials can enter through the other door.";"Los funcionarios de gobierno pueden entrar por la otra puerta."
"26";"Local problems also affect the rest of the country.";"Los problemas locales también afectan al resto del país."
"27";"I like Latin American literature.";"Me gusta la literatura latinoamericana."
"28";"My grandmother lives nearby.";"Mi abuela vive aquí cerca."
"29";"My joy is infinite.";"Mi dicha es infinita."
"30";"He/she/it offers me his help constantly.";"Mi nuevo jefe me ofrece su ayuda constantemente."
"31";"My plant needs water.";"Mi planta necesita agua."
"32";"My aunt does not trust doctors.";"Mi tía no confía en los médicos."
"33";"My neighbors are very kind.";"Mis vecinos son muy amables."
"34";"We need olive oil.";"Necesitamos aceite de oliva."
"35";"There are no differences between your opinion and mine.";"No hay diferencias entre tu opinión y la mía."
"36";"I am responsible for the welfare of my children.";"Soy responsable por el bienestar de mis hijos."
"37";"Do you have faith in science?";"Tengo fe en la ciencia."
"38";"I have faith in science.";"Tengo fe en la ciencia."
"39";"I have the intention to stay to live.";"Tengo la intención de quedarme a vivir."
"40";"I am very hot.";"Tengo mucho calor."
"41";"I have a lot of respect for your work.";"Tengo mucho respeto por tu trabajo."
"42";"I have a very important task for you.";"Tengo una tarea muy importante para ti."
"43";"I work as a professor at the university.";"Trabajo como profesor en la universidad."
"44";"I work in the commercial area.";"Trabajo en el área comercial."
"45";"Your face looks familiar.";"Tu rostro se me hace familiar."
"46";"Do any of you have chewing gum?";"¿Alguno de ustedes tiene un chicle?"
"47";"What is the purpose of your visit?";"¿Cuál es el propósito de tu visita?"
"48";"Are those earrings made of silver?";"¿Esos aretes son de plata?"
"49";"Can you reach that jar?";"¿Puedes alcanzar ese frasco?"
"50";"Do you want a glass of wine?";"¿Quieres una copa de vino?"
"51";"What names are you considering for your baby?";"¿Qué nombres tienen pensados para su bebé?"
"52";"Do you know how to calculate the surface of a triangle?";"¿Sabes cómo calcular la superficie de un triángulo?"
"53";"Do you have something to drink?";"¿Tienes algo de beber?"
