"id";"word";"answer"
"1";"affects";"afecta"
"2";"agent / officer";"agente"
"3";"it is enough";"alcanza"
"4";"to apply";"aplicar"
"5";"sand";"arena"
"6";"ship / vessel / boat";"barco"
"7";"farmers / country people / peasants";"campesinos"
"8";"dinner";"cena"
"9";"circulation";"circulación"
"10";"civil [pl] / civilians";"civiles"
"11";"clarity";"claridad"
"12";"clinic";"clínica"
"13";"collection";"colección"
"14";"concert";"concierto"
"15";"conflicts";"conflictos"
"16";"conscious / aware";"consciente"
"17";"consideration";"consideración"
"18";"query / question";"consulta"
"19";"to control";"controlar"
"20";"to run";"correr"
"21";"corresponding [pl]";"correspondientes"
"22";"he/she/it creates";"crea"
"23";"created [M]";"creado"
"24";"they will have to";"deberán"
"25";"they leave / let";"dejan"
"26";"to demonstrate";"demostrar"
"27";"he/she/it wishes / you wish (formal) / that you want [subj]";"desea"
"28";"dictatorship";"dictadura"
"29";"dissemination";"difusión"
"30";"dimension";"dimensión"
"31";"he/she/it runs / directs / manages";"dirige"
"32";"discipline";"disciplina"
"33";"effective";"eficaz"
"34";"examples";"ejemplos"
"35";"electric [F]";"eléctrica"
"36";"sick / ill [pl]";"enfermos"
"37";"sent [M]";"enviado"
"38";"scheme";"esquema"
"39";"established";"establecido"
"40";"settling / establishment";"establecimiento"
"41";"I/he/she/it were [subj]";"estuviera"
"42";"evidence";"evidencia"
"43";"excess";"exceso"
"44";"happiness";"felicidad"
"45";"parties";"fiestas"
"46";"financial";"financiero"
"47";"fortune";"fortuna"
"48";"he/she/it wins";"gana"
"49";"tribute / homage";"homenaje"
"50";"empire";"imperio"
"51";"native [F, pl]";"indígenas"
"52";"childhood";"infancia"
"53";"inflation";"inflación"
"54";"he/she/it tries";"intenta"
"55";"he/she/it lifted / got up";"levantó"
"56";"he/she/it called";"llamaba"
"57";"crazy [M]";"loco"
"58";"manifestation / demonstration";"manifestación"
"59";"manifesto";"manifiesto"
"60";"improvement";"mejora"
"61";"Mexican [F]";"mexicana"
"62";"modern";"moderno"
"63";"modes / ways";"modos"
"64";"mountain";"montaña"
"65";"they show";"muestran"
"66";"notable / considerable / remarkable";"notable"
"67";"numbers";"números"
"68";"obligation";"obligación"
"69";"he/she/it observes";"observa"
"70";"east";"oriente"
"71";"they go through / they pass / they happen";"pasan"
"72";"walk / stroll";"paseo"
"73";"he/she/it allowed";"permitió"
"74";"request / petition";"petición"
"75";"he/she/it loses";"pierde"
"76";"clue";"pista"
"77";"powers";"poderes"
"78";"he/she/it proposes";"propone"
"79";"the main character / the lead / the protagonist";"protagonista"
"80";"published [M]";"publicado"
"81";"I/he/she/it wants [subj]";"quiera"
"82";"realized / made [F]";"realizada"
"83";"rejection";"rechazo"
"84";"memories";"recuerdos"
"85";"booking / reservation";"reserva"
"86";"answers";"respuestas"
"87";"richness / wealth";"riqueza"
"88";"stepped out / left / gone out [M]";"salido"
"89";"senate";"senado"
"90";"sign";"signo"
"91";"third [M]";"tercero"
"92";"traditional";"tradicionales"
"93";"transformation";"transformación"
"94";"trying to";"tratando"
"95";"troops";"tropas"
"96";"to use";"usar"
"97";"used [M]";"utilizado"
"98";"we see / watch";"vemos"
"99";"flight";"vuelo"
"100";"tree";"árbol"
