"id";"word";"answer"
"1";"Now you must add an egg.";"Ahora debes añadir un huevo."
"2";"Amanda is using the hairdryer that I gave her.";"Amanda está utilizando el secador que le regalé."
"3";"Here we are safe.";"Aquí estamos seguros."
"4";"Argentina has 24 provinces.";"Argentina tiene 24 provincias."
"5";"We must assume that the electric power will not return for several hours.";"Debemos asumir que la electricidad no volverá por varias horas."
"6";"We must improve our surveillance system.";"Debemos mejorar el sistema vigilancia."
"7";"We must ration the scarce food we have.";"Debemos racionar la escasa comida que tenemos."
"8";"We should cover the pool before it rains.";"Deberíamos cubrir la piscina antes de que llueva."
"9";"You must improve your posture to take care of your spine.";"Debes mejorar tu postura para cuidar tu columna vertebral."
"10";"I must answer this call.";"Debo atender esta llamada."
"11";"I must finish the review of these documents.";"Debo terminar la revisión de estos documentos."
"12";"The counselor issued his opinion.";"El consejero emitió su opinión."
"13";"The American continent has 35 countries.";"El continente americano tiene 35 países."
"14";"The state can regulate the economy.";"El Estado puede regular la economía."
"15";"The balloon falls slowly.";"El globo cae lentamente."
"16";"The government started an institutional reform.";"El gobierno inició una reforma institucional."
"17";"The guide reminded us to drink water.";"El guía nos recordó que bebamos agua."
"18";"The dog is not allowed to be inside the house.";"El perro no tiene permitido estar dentro de la casa."
"19";"The poor man doesn't have a roof over his head.";"El pobre hombre no tiene un techo sobre su cabeza."
"20";"The policeman carries his regulatory weapon.";"El policía lleva consigo su arma reglamentaria."
"21";"The terrain is very high.";"El terreno está muy elevado."
"22";"She became a fashion symbol.";"Ella se convirtió en un símbolo de la moda."
"23";"I am ready for the expedition.";"Estoy preparado para la expedición."
"24";"We stopped on the road to eat something.";"Frenamos en la ruta para comer algo."
"25";"Gregorio made a very pertinent observation.";"Gregorio hizo una observación muy pertinente."
"26";"There are long lines to enter the concert.";"Hay largas filas para entrar en el concierto."
"27";"There is a ratio of two women to one man in this city.";"Hay una proporción de dos mujeres por cada hombre en esta ciudad."
"28";"Even economic struggle has environmental dimensions.";"Incluso la lucha económica tiene dimensiones medioambientales."
"29";"The flag of Peru is red and white.";"La bandera de Perú es roja y blanca."
"30";"The cabin is next to a forest.";"La cabaña está junto a un bosque."
"31";"The ozone layer is recovering.";"La capa de ozono se está recuperando."
"32";"The celebration lasted until three in the morning.";"La celebración se extendió hasta las tres de la mañana."
"33";"The company has offices in the city center.";"La empresa tiene oficinas en el centro."
"34";"The researcher argues that the hypothesis is false.";"La investigadora sostiene que la hipótesis es falsa."
"35";"Minimum retirement is not enough.";"La jubilación mínima no es suficiente."
"36";"Human perception is not perfect.";"La percepción humana no es perfecta."
"37";"The pets must stay indoors when it rains.";"Las mascotas deben quedarse dentro cuando llueve."
"38";"European nations must remain united.";"Las naciones europeas deben permanecer unidas."
"39";"I lent Laura my legal dictionary.";"Le presté a Laura mi diccionario jurídico."
"40";"Lisandro is very nervous.";"Lisandro está muy nervioso."
"41";"Writers don't make a lot of money.";"Los escritores no ganan mucho dinero."
"42";"Artistic events are always related to their historical context.";"Los eventos artísticos siempre están relacionados con su contexto histórico."
"43";"The fugitives left the city.";"Los fugitivos dejaron la ciudad."
"44";"Businessmen were not affected by the crisis.";"Los grandes empresarios no se vieron afectados por la crisis."
"45";"The kids accidentally bumped their heads.";"Los niños golpearon sus cabezas accidentalmente."
"46";"Participants must follow the rules of the game.";"Los participantes deben seguir las reglas del juego."
"47";"Earthquakes are frequent in this area.";"Los terremotos son frecuentes en esta zona."
"48";"I signed up for some cooking courses.";"Me anoté en unos cursos de cocina."
"49";"I like water sports.";"Me gustan los deportes acuáticos."
"50";"My grandmother turned seventy.";"Mi abuela cumplió setenta años."
"51";"My grandfather loves reading comic books.";"Mi abuelo ama leer historietas."
"52";"My profession is very unusual.";"Mi profesión es muy inusual."
"53";"My niece has a plastic crown.";"Mi sobrina tiene una corona de plástico."
"54";"My bosses offer me a better salary, but more responsibility.";"Mis jefes me ofrecen un mejor salario, pero más responsabilidad."
"55";"My neighbors are rich.";"Mis vecinos son ricos."
"56";"There is no continuity between the two parts of the book.";"No hay continuidad entre las dos partes del libro."
"57";"I don’t like sweet and sour sauce.";"No me gusta la salsa agridulce."
"58";"You cannot drink more than a certain amount of coffee per day.";"No puedes tomar más que una cantidad determinada de café por día."
"59";"We had a pleasant stay in Mallorca.";"Pasamos una agradable estancia en Mallorca."
"60";"I feel a lot of anguish.";"Siento mucha angustia."
"61";"I only care about the well-being of my family.";"Solo me importa el bienestar de mi familia."
"62";"I will give you as many chocolates as you want.";"Te daré cuantos bombones quieras."
"63";"I have a pending issue with Gastón.";"Tengo un asunto pendiente con Gastón."
"64";"I have a temporary job.";"Tengo un trabajo temporal."
"65";"I have a friend who lives in Panama.";"Tengo una amiga que vive en Panamá."
"66";"You have a British accent.";"Tienes acento británico."
"67";"All my grandparents are alive.";"Todos mis abuelos están vivos."
"68";"I brought something to drink.";"Traje algo de beber."
"69";"Take a break.";"Tómate un descanso."
"70";"It was a real scandal!";"¡Fue un verdadero escándalo!"
"71";"You cannot affirm that it is true!";"¡No puedes afirmar que eso sea cierto!"
"72";"Our phones are the same!";"¡Nuestros teléfonos son iguales!"
"73";"Can you tell Catalina to come?";"¿Puedes decirle a Catalina que venga?"
"74";"Do you have a prior appointment?";"¿Tiene una cita previa?"
"75";"Do you see that hummingbird?";"¿Ves ese colibrí?"
