"id";"word";"answer"
"1";"Title: A Busy Morning At The Library";"Una Mañana Ocupada En La Biblioteca"
"2";"I sort many books on the cart.";"Acomodo muchos libros en el carrito."
"3";"The room holds much quiet energy.";"El salón tiene mucha energía tranquila."
"4";"A little sunlight enters through the windows.";"Poca luz entra por las ventanas."
"5";"I am going to choose the better shelf.";"Voy a elegir el estante mejor."
"6";"The worse labels fall off the spines.";"Las etiquetas peores se caen de los lomos."
"7";"The better markers help me write clearly.";"Los marcadores mejores me ayudan a escribir claro."
"8";"The worse pens leave messy dark lines.";"Las plumas peores dejan líneas oscuras."
"9";"We are going to plan an easy workshop.";"Vamos a planear un taller fácil."
"10";"The difficult part is finding enough chairs.";"La parte difícil es encontrar suficientes sillas."
"11";"A possible layout forms on the table.";"Un diseño posible se forma en la mesa."
"12";"An impossible deadline appears on the notice.";"Una fecha imposible aparece en el aviso."
"13";"The important binder sits open beside me.";"La carpeta importante está abierta junto a mí."
"14";"We are going to print the necessary forms.";"Vamos a imprimir los formularios necesarios."
"15";"A true laugh echoes from the hallway.";"Una risa verdadera se escucha desde el pasillo."
"16";"A false alarm rings for a moment.";"Una alarma falsa suena por un momento."
"17";"The correct drawer holds the spare keys.";"El cajón correcto tiene las llaves extra."
"18";"The incorrect box hides old receipts.";"La caja incorrecta esconde recibos viejos."
"19";"We are going to check the clear signs.";"Vamos a revisar los letreros claros."
"20";"The dark corner needs a stronger lamp.";"La esquina oscura necesita una lámpara más fuerte."
"21";"A strong breeze enters when I open windows.";"Una brisa fuerte entra cuando abro las ventanas."
