"id","word","answer"
"1","He, she, you buy [comprar, sing; you=formal 'usted']","compra"
"2","We buy [comprar]","compramos"
"3","They buy [comprar]","compran"
"4","You buy [comprar, sing, inf]","compras"
"5","I buy [comprar]","compro"
"6","He, she, you take [llevar, sing; you=formal 'usted']","lleva"
"7","We take [llevar]","llevamos"
"8","They take [llevar]","llevan"
"9","You take [llevar, sing, inf]","llevas"
"10","I take [llevar]","llevo"
"11","He, she, you work [trabajar, sing; you=formal 'usted']","trabaja"
"12","We work [trabajar]","trabajamos"
"13","They work [trabajar]","trabajan"
"14","You work [trabajar, sing, inf]","trabajas"
"15","I work [trabajar]","trabajo"
