"id";"word";"answer"
"1";"Some are calm, but most of them are restless.";"Algunos están tranquilos, pero la mayoría de ellos están inquietos."
"2";"Right away, an elderly woman arrives with her daughter and they take a seat near me.";"En seguida, una viejecita llega con su hija y toman asiento cerca de mí."
"3";"The mother has a headache; her daughter does not walk well.";"La madre tiene dolor de cabeza; su hija no camina bien."
"4";"I manage to listen to their conversation.";"Logro escuchar su conversación."
"5";"Meanwhile, people arrive and arrive and arrive.";"Mientras tanto, la gente llega y llega y llega."
"6";"They look at their watches often; they try to read but they cannot; they try to make conversation to pass the time.";"Miran sus relojes a menudo; tratan de leer pero no pueden; tratan de hacer conversación para pasar el tiempo."
"7";"It seems that not one more person is going to fit in the small room.";"Parece que no va a caber ninguna persona más en la sala pequeña."
"8";"But more and more come until they fill the entire room with patients.";"Pero vienen más y más hasta llenar todo el cuarto con pacientes."
"9";"A kind man enters.";"Un hombre amable entra."
"10";"A man with a broken arm enters; then, a boy who has problems with his ankle, a woman with pain in her neck and back, and a pleasant man with stomach pain.";"Un hombre con el brazo roto entra; después, un muchacho que tiene problemas con el tobillo, una mujer con dolor del cuello y de la espalda, y un hombre simpático con dolor del estómago."
"11";"He must have the first appointment of the afternoon.";"Él debe tener la primera cita de la tarde."
