"id";"word";"answer"
"1";"Blanca acknowledges that she has a problem.";"Blanca reconoce que tiene un problema."
"2";"These olive trees produce extra virgin olive oil.";"Con estos olivos se produce aceite de oliva extra virgen."
"3";"We must check all the facts narrated by the witness.";"Debemos comprobar todos los hechos narrados por el testigo."
"4";"We must cross the border.";"Debemos cruzar la frontera."
"5";"You must finish your vegetables.";"Debes acabar tus vegetales."
"6";"You must offer the guests something to drink.";"Debes ofrecer algo de beber a los invitados."
"7";"You must propose a specific plan.";"Debes proponer un plan concreto."
"8";"I must improve my writing.";"Debo mejorar mi redacción."
"9";"Winter is not very cold around here.";"El invierno no es muy frío por aquí."
"10";"The order of the components does not alter the product.";"El orden de los componentes no altera el producto."
"11";"The country is in a deficit.";"El país está en déficit."
"12";"Oil dominates the economy.";"El petróleo domina la economía."
"13";"Mr. González owns several properties in Madrid.";"El señor González es dueño de varias propiedades en Madrid."
"14";"The train has a dining car.";"El tren tiene un vagón comedor."
"15";"Thirty elderly live in the residence.";"En la residencia viven treinta ancianos."
"16";"That mug is not mine, it's hers.";"Esa taza no es mía, es suya."
"17";"That video is very bad.";"Ese video es muy malo."
"18";"This is Belén, my secretary.";"Esta es Belén, mi secretaria."
"19";"This is the presidential suite.";"Esta es la suite presidencial."
"20";"This situation is different.";"Esta situación es distinta."
"21";"We are waiting for a miracle.";"Estamos esperando un milagro."
"22";"I am absolutely convinced that Agustín is lying.";"Estoy absolutamente convencido de que Agustín miente."
"23";"I am working on an editorial project.";"Estoy trabajando en un proyecto editorial."
"24";"I am working.";"Estoy trabajando."
"25";"Gonnet is a very small town.";"Gonnet es una localidad muy pequeña."
"26";"There is a growing population of opossums.";"Hay una población creciente de zarigüeyas."
"27";"There are several municipal events during this month.";"Hay varios eventos municipales durante este mes."
"28";"Hugo works in the Navy.";"Hugo trabaja en la marina."
"29";"The association holds an annual celebration.";"La asociación hace una celebración anual."
"30";"The bottle contains orange juice.";"La botella contiene jugo de naranja."
"31";"The team classification depends on this match.";"La clasificación del equipo depende de este partido."
"32";"Lisa is a little childish.";"Lisa es un poco infantil."
"33";"The two rivers meet before emptying into the sea.";"Los dos ríos se unen antes de desembocar en el mar."
"34";"The researchers are confused.";"Los investigadores están confundidos."
"35";"Judges must be completely impartial.";"Los jueces deben ser completamente imparciales."
"36";"Luis is very polite.";"Luis es muy cortés."
"37";"I like to observe nature.";"Me gusta observar la naturaleza."
"38";"I am concerned with both effectiveness and efficiency.";"Me preocupa tanto la eficacia como la eficiencia."
"39";"My dog has an enemy.";"Mi perro tiene un enemigo."
"40";"I am not interested in your opinion.";"No estoy interesado en tu opinión."
"41";"I want a slice of lime.";"Quiero una rodaja de lima."
"42";"Ricardo is a state official.";"Ricardo es funcionario del Estado."
"43";"Only a monster can abandon a dog.";"Solo un monstruo puede abandonar un perro."
"44";"I'm following you on Instagram.";"Te estoy siguiendo en Instagram."
"45";"Our route is planned.";"Tenemos el recorrido planeado."
"46";"I have joint pain.";"Tengo dolor en las articulaciones."
"47";"I have a hypothesis.";"Tengo una hipótesis."
"48";"Your briefcase is similar to mine.";"Tu maletín es parecido al mío."
"49";"Let’s go to the beach.";"Vamos a la playa."
"50";"Do you know the rules of this game?";"¿Conoces las reglas de este juego?"
