"id";"word";"answer"
"1";"Hey, Carlos! Long time!";"¡Hola, Carlos! ¡Cuánto tiempo!"
"2";"David! Yes, a long time.";"¡David! Sí, mucho tiempo."
"3";"How are you?";"¿Cómo estás?"
"4";"Good, thanks. And you?";"Bien, gracias. ¿Y tú?"
"5";"Good too.";"Bien también."
"6";"What are you doing these days?";"¿Qué haces estos días?"
"7";"Work and normal things.";"Trabajo y cosas normales."
"8";"Ah, yes.";"Ah, sí."
"9";"And you?";"¿Y tú?"
"10";"Same, work.";"Igual, trabajo."
"11";"Nice to see you.";"Qué gusto verte."
"12";"Same here.";"Igualmente."
"13";"Let’s talk later.";"A ver si hablamos luego."
"14";"Yes, sure.";"Sí, claro."
