"id";"word";"answer"
"1";"he/she/it opened";"abrió"
"2";"to act";"actuar"
"3";"joy";"alegría"
"4";"large / wide";"amplio"
"5";"appliance";"aparato"
"6";"opening";"apertura"
"7";"Argentinian";"argentino"
"8";"articles";"artículos"
"9";"sugar";"azúcar"
"10";"cycle";"ciclo"
"11";"sciences";"ciencias"
"12";"digits / ciphers";"cifras"
"13";"clearly";"claramente"
"14";"purchase";"compra"
"15";"concentration";"concentración"
"16";"context";"contexto"
"17";"corresponding";"correspondiente"
"18";"corruption";"corrupción"
"19";"to believe";"creer"
"20";"matters";"cuestiones"
"21";"cultural [pl]";"culturales"
"22";"cells";"células"
"23";"decree";"decreto"
"24";"fingers / toes";"dedos"
"25";"democratic [F]";"democrática"
"26";"deputy";"diputado"
"27";"direct";"directo"
"28";"leader";"dirigente"
"29";"doubts";"dudas"
"30";"he/she/it begins / starts";"empieza"
"31";"found [participle]";"encontrado"
"32";"scale";"escala"
"33";"back";"espalda"
"34";"stars";"estrellas"
"35";"to study";"estudiar"
"36";"strange / I miss";"extraño"
"37";"they form";"forman"
"38";"to form";"formar"
"39";"French [F]";"francesa"
"40";"historical / historic [F]";"histórica"
"41";"honor";"honor"
"42";"initial";"inicial"
"43";"start / beginning";"inicio"
"44";"facilities";"instalaciones"
"45";"intellectual";"intelectual"
"46";"internal [F]";"interna"
"47";"interpretation";"interpretación"
"48";"investments";"inversiones"
"49";"garden";"jardín"
"50";"legal";"legal"
"51";"he/she/it called";"llamó"
"52";"full [M]";"lleno"
"53";"they take";"llevan"
"54";"markets";"mercados"
"55";"he/she/it showed";"mostró"
"56";"reasons / motives";"motivos"
"57";"musical";"musical"
"58";"maximum [F]";"máxima"
"59";"methods";"métodos"
"60";"negotiations";"negociaciones"
"61";"numerous / several";"numerosos"
"62";"happened [participle]";"ocurrido"
"63";"eye";"ojo"
"64";"dad";"papá"
"65";"he/she/it seemed";"pareció"
"66";"walls";"paredes"
"67";"to participate";"participar"
"68";"chest";"pecho"
"69";"to ask for";"pedir"
"70";"I/he/she/it thought [imperfect]";"pensaba"
"71";"he/she/it thought";"pensó"
"72";"perfectly";"perfectamente"
"73";"he/she/it asks for";"pide"
"74";"I think / I believe";"pienso"
"75";"plain / full [F]";"plena"
"76";"prison";"prisión"
"77";"they produce";"producen"
"78";"setting / sunset";"puesta"
"79";"page";"página"
"80";"we want";"queremos"
"81";"real / royal [pl]";"reales"
"82";"he/she/it made / performed";"realizó"
"83";"recently";"recientemente"
"84";"to recognize";"reconocer"
"85";"resource";"recurso"
"86";"he/she/it responded / answered";"respondió"
"87";"seconds";"segundos"
"88";"surely";"seguramente"
"89";"it happens";"sucede"
"90";"they normally / usually";"suelen"
"91";"fear";"temor"
"92";"I had";"tuve"
"93";"universe";"universo"
"94";"empty";"vacío"
"95";"it is worth";"vale la pena"
"96";"valley";"valle"
"97";"vehicles";"vehículos"
"98";"I/he/she/it came [imperfect]";"venía"
"99";"voices";"voces"
"100";"vote";"voto"
"101";"come back / returned [participle]";"vuelto"
"102";"angel";"ángel"
