"id";"word";"answer"
"1";"America is a continent, not a country.";"América es un continente, no un país."
"2";"Creo que ese es un cantante famoso.";"Creo que ese es un cantante famoso."
"3";"We must kill the weeds in the garden.";"Debemos matar las malas hierbas del jardín."
"4";"You must return tomorrow.";"Debes regresar mañana."
"5";"You must follow the proper procedures.";"Debes seguir los procedimientos adecuados."
"6";"I must study harder.";"Debo estudiar más."
"7";"Online learning is in the experimental stage.";"El aprendizaje en línea está en etapa experimental."
"8";"The camp is very strict with the fulfillment of the norms.";"El campamento es muy estricto con el cumplimiento de las normas."
"9";"This movie is a classic.";"Esta película es un clásico."
"10";"We are waiting for the director's approval.";"Estamos esperando la aprobación del director."
"11";"This Spanish book is very useful.";"Este libro de español es muy útil."
"12";"I am studying Architecture at university.";"Estoy estudiando Arquitectura en la universidad."
"13";"Giselle is a very sweet girl.";"Giselle es una muchacha muy dulce."
"14";"There are shouts in the streets.";"Hay gritos en las calles."
"15";"There are millions of users on social networks.";"Hay millones de usuarios en redes sociales."
"16";"You have to analyze the data carefully.";"Hay que analizar los datos con cuidado."
"17";"Iñaki is very critical.";"Iñaki es muy crítico."
"18";"Juana is on the verge of tears.";"Juana está al borde de las lágrimas."
"19";"The news is in all the newspapers.";"La noticia está en todos los diarios."
"20";"The orchestra is ready to play.";"La orquesta está lista para tocar."
"21";"The police must defend the people.";"La policía debe defender a la población."
"22";"The bicycle wheel is flat.";"La rueda de la bicicleta está desinflada."
"23";"The cake is already done.";"La tarta ya está hecha."
"24";"Emails are individual and private.";"Los correos electrónicos son particulares y privados."
"25";"The children tell the teacher what they did during the weekend.";"Los niños le cuentan al maestro lo que hicieron durante el fin de semana."
"26";"Travelling puts things in perspective.";"Los viajes ponen las cosas en perspectiva."
"27";"My grandmother is very Catholic.";"Mi abuela es muy católica."
"28";"My bike is very fast.";"Mi bicicleta es muy rápida."
"29";"My car is very small.";"Mi coche es muy chico."
"30";"My team is the new world champion.";"Mi equipo es el nuevo campeón del mundo."
"31";"I am one meter and sixty-five centimeters tall.";"Mido un metro y sesenta y cinco centímetros."
"32";"We need another chair.";"Necesitamos otra silla."
"33";"It's not enough to want, you have to act.";"No basta con querer, hay que hacer."
"34";"You cannot pass dangerous substances through customs control.";"No puedes pasar sustancias peligrosas por la aduana."
"35";"We are North American.";"Nosotros somos norteamericanos."
"36";"Nuria has the virtue of listening without interrupting.";"Nuria tiene la virtud de escuchar sin interrumpir."
"37";"Hey, do you have the time?";"Oye, ¿tienes hora?"
"38";"Previously, we should make a plan.";"Previamente, deberíamos hacer un plan."
"39";"Román has new attitudes that I don't like.";"Román tiene actitudes nuevas que no me gustan."
"40";"I feel a lot of satisfaction when I travel.";"Siento mucha satisfacción cuando viajo."
"41";"I'm the owner of an apartment.";"Soy dueño de un apartamento."
"42";"I'm a digital content writer.";"Soy redactor de contenidos digitales."
"43";"We have to change course.";"Tenemos que cambiar el rumbo."
"44";"Tiago is in charge of a bar.";"Tiago es encargado de un bar."
"45";"I had a phone conversation with my cousin.";"Tuve una conversación telefónica con mi prima."
"46";"We live on that avenue.";"Vivimos en aquella avenida."
"47";"I'm going down to the kitchen, do you want something to drink?";"Voy a bajar a la cocina, ¿quieres algo de beber?"
"48";"We have won the championship!";"¡Hemos ganado el campeonato!"
"49";"What time does the recital end?";"¿A qué hora termina el recital?"
"50";"Which ones are our bikes?";"¿Cuáles son nuestras bicicletas?"
"51";"Are you sure we have to go to Terminal 2?";"¿Estás segura de que tenemos que ir a la terminal 2?"
"52";"Do you want some scrambled eggs?";"¿Quieres unos huevos revueltos?"
"53";"What do I do now?";"¿Qué hago ahora?"
"54";"Does your son use the ball I gave him?";"¿Tu hijo usa la pelota que le regalé?"
"55";"Are you coming too?";"¿Vos vas a venir también?"
