"id","word","answer"
"1","He, she, you clean [limpiar, sing; you=formal 'usted']","limpia"
"2","We clean [limpiar]","limpiamos"
"3","They clean [limpiar]","limpian"
"4","You clean [limpiar, sing, inf]","limpias"
"5","I clean [limpiar]","limpio"
"6","He, she, you drink [tomar, sing; you=formal 'usted']","toma"
"7","We drink [tomar]","tomamos"
"8","They drink [tomar]","toman"
"9","You drink [tomar, sing, inf]","tomas"
"10","I drink [tomar]","tomo"
"11","He, she, you visit [visitar, sing; you=formal 'usted']","visita"
"12","We visit [visitar]","visitamos"
"13","They visit [visitar]","visitan"
"14","You visit [visitar, sing, inf]","visitas"
"15","I visit [visitar]","visito"
