"id";"word";"answer"
"1";"fifty-fifty / half";"a medias"
"2";"active [F]";"activa"
"3";"performances";"actuaciones"
"4";"he/she/it warned";"advirtió"
"5";"last night";"anoche"
"6";"argument";"argumento"
"7";"to assure";"asegurar"
"8";"associations / organizations";"asociaciones"
"9";"atmosphere";"atmósfera"
"10";"low / short [F, pl]";"bajas"
"11";"bar";"bar"
"12";"songs";"canciones"
"13";"central";"centrales"
"14";"closed [M]";"cerrado"
"15";"quoted / cited";"citado"
"16";"citizen";"ciudadano"
"17";"tail";"cola"
"18";"to start / to begin";"comenzar"
"19";"they started / began";"comenzaron"
"20";"communications";"comunicaciones"
"21";"according / pursuant to";"conforme"
"22";"he/she/it answered / replied";"contestó"
"23";"convenient";"conveniente"
"24";"culture / crop";"cultivo"
"25";"dance";"danza"
"26";"I/he/she/it left / let [impf]";"dejaba"
"27";"delegation";"delegación"
"28";"demonstrated / shown";"demostrado"
"29";"sports / sporting";"deportivo"
"30";"uncovered / discovered [M]";"descubierto"
"31";"wishes / desires";"deseos"
"32";"he/she/it stands out / highlights";"destaca"
"33";"arrested [M, pl]";"detenidos"
"34";"determined / certain [M, pl]";"determinados"
"35";"I say / he/she/it says [subj] / you say [imp]";"diga"
"36";"dignity";"dignidad"
"37";"he/she/it provides";"dispone"
"38";"drug";"droga"
"39";"buildings";"edificios"
"40";"businessman";"empresario"
"41";"entire / whole [M]";"entero"
"42";"enthusiasm";"entusiasmo"
"43";"scholar";"escolar"
"44";"specialists";"especialistas"
"45";"corner";"esquina"
"46";"expansion";"expansión"
"47";"he/she/it misses";"extraña"
"48";"frontiers / borders";"fronteras"
"49";"punches / blows";"golpes"
"50";"there have been";"habido"
"51";"shoulders";"hombros"
"52";"impulse / urge";"impulso"
"53";"reports";"informes"
"54";"to start / to begin";"iniciar"
"55";"immediate [F]";"inmediata"
"56";"installation";"instalación"
"57";"introduction";"introducción"
"58";"bosses";"jefes"
"59";"laboratory / lab";"laboratorio"
"60";"legislation";"legislación"
"61";"they call";"llaman"
"62";"logical [M]";"lógico"
"63";"he/she/it maintained";"mantuvo"
"64";"mid-";"mediados"
"65";"goal";"meta"
"66";"Mexican [M, pl]";"mexicanos"
"67";"brown / tanned";"moreno"
"68";"to show";"mostrar"
"69";"needed / necessary [F, pl]";"necesarias"
"70";"notes / grades";"notas"
"71";"opinions";"opiniones"
"72";"particularly";"particularmente"
"73";"to allow";"permitir"
"74";"it belongs";"pertenece"
"75";"scandal / controversy";"polémica"
"76";"to put oneself / to wear";"ponerse"
"77";"prisoners";"presos"
"78";"prestige";"prestigio"
"79";"producers";"productores"
"80";"radical";"radical"
"81";"clock / watch";"reloj"
"82";"risks";"riesgos"
"83";"known";"sabido"
"84";"sensibility / sensitivity";"sensibilidad"
"85";"signs";"signos"
"86";"associates / partners";"socios"
"87";"soft";"suave"
"88";"to go up / to climb / to ride";"subir"
"89";"ended / finished [M]";"terminado"
"90";"terrible";"terrible"
"91";"taking";"tomando"
"92";"he/she/it had [subj]";"tuviera"
"93";"united / close [F, pl]";"unidas"
"94";"urban";"urbano"
"95";"vacations";"vacaciones"
"96";"to sell";"vender"
"97";"lives";"vidas"
"98";"seeing / watching";"viendo"
"99";"I/he/she/it lived [impf]";"vivía"
"100";"organ";"órgano"
