"id";"word";"answer"
"1";"Her father is happy also because the trip is calm and relaxing.";"El padre de ella está contento también porque el viaje es tranquilo y relajante."
"2";"Her father is a politician.";"El padre es político."
"3";"It is summer, the climate is wonderful, and the Mexicans are very nice.";"Es el verano, el clima es maravilloso y los mexicanos son muy simpáticos."
"4";"We are here with Laura's parents.";"Estamos aquí con los padres de Laura."
"5";"I am happy in the stone house in the mountains.";"Estoy feliz en la casa de piedra en las montañas."
"6";"I am, with some friends, in Guanajuato, a colonial and old town in the center of Mexico.";"Estoy, con unos amigos, en Guanajuato, un pueblo colonial y antiguo en el centro de México."
"7";"There are parties on Fridays and Saturdays.";"Hay fiestas los viernes y los sábados."
"8";"There are many classes from Monday to Friday also, and we are serious students.";"Hay muchas clases de lunes a viernes también y somos estudiantes serios."
"9";"There is music in the morning, a meal in the afternoon, and conversation during the day.";"Hay música en la mañana, una comida en la tarde y conversación durante el día."
"10";"There is a school with classes of music, guitar, dance, and history.";"Hay una escuela con clases de música, de guitarra, de baile y de historia."
"11";"Her mother is an archaeologist.";"La madre de ella es arqueóloga."
"12";"Laura's mother is happy because there are some Olmec ruins in the countryside.";"La madre de Laura está contenta porque hay unas ruinas de los Olmecas en el campo."
"13";"Laura and I are Spanish students.";"Laura y yo somos estudiantes de español."
"14";"Everything is well.";"Todo está bien."
