"id","word","answer"
"151","to result {-ar}","resultar"
"152","to withdraw {-ar}","retirar"
"153","to gather {-ir}","reunir"
"154","to reveal {-ar}","revelar"
"155","to go around {-ar}","rodear"
"156","to break {-er}","romper"
"157","to take out {-ar}","sacar"
"158","to separate {-ar}","separar"
"159","to point out {-ar}","señalar"
"160","to mean {-ar}","significar"
"161","to locate {-ar}","situar"
"162","to request {-ar}","solicitar"
"163","to submit {-er}","someter"
"164","to sound {-ar}","sonar"
"165","to surprise {-er}","sorprender"
"166","to go up {-ir}","subir"
"167","to suffer {-ir}","sufrir"
"168","to add {-ar}","sumar"
"169","to go beyond {-ar}","superar"
"170","to throw away {-ar}","tirar"
"171","to touch {-ar}","tocar"
"172","to transform {-ar}","transformar"
"173","to try {-ar}","tratar"
"174","to locate {-ar}","ubicar"
"175","to join {-ir}","unir"
