"id";"word";"answer"
"1";"I think about the quiet park {e > ie}.";"[yo] pienso en el parque tranquilo."
"2";"They think about the blue river {e > ie}.";"[ustedes] piensan en el río azul."
"3";"You want the small apple [sing, inf] {e > ie}.";"[tú] quieres la manzana pequeña."
"4";"We want the clean room.";"[nosotros] queremos el cuarto limpio."
"5";"She closes the heavy door {e > ie}.";"[ella] cierra la puerta pesada."
"6";"You close the tall window [sing, formal] {e > ie}.";"[usted] cierra la ventana alta."
"7";"I begin the short movie {e > ie}.";"[yo] empiezo la película corta."
"8";"They begin the long trip {e > ie}.";"[ustedes] empiezan el viaje largo."
"9";"He understands the simple idea {e > ie}.";"[él] entiende la idea simple."
"10";"We understand the basic rule.";"[nosotros] entendemos la regla básica."
"11";"You prefer the warm soup [sing, inf] {e > ie}.";"[tú] prefieres la sopa tibia."
"12";"They prefer the bright light {e > ie}.";"[ustedes] prefieren la luz brillante."
"13";"I feel the cold air {e > ie}.";"[yo] siento el aire frío."
"14";"She feels the soft blanket {e > ie}.";"[ella] siente la manta suave."
"15";"He lies about the broken vase {e > ie}.";"[él] miente sobre el florero roto."
"16";"We lie about the lost ticket.";"[nosotros] mentimos sobre el boleto perdido."
"17";"You recommend the fresh salad [sing, formal] {e > ie}.";"[usted] recomienda la ensalada fresca."
"18";"They recommend the quiet café {e > ie}.";"[ustedes] recomiendan el café silencioso."
"19";"I defend the old tree {e > ie}.";"[yo] defiendo el árbol viejo."
"20";"You defend the red bicycle [sing, inf] {e > ie}.";"[tú] defiendes la bicicleta roja."
"21";"I return to the warm house {o > ue}.";"[yo] vuelvo a la casa cálida."
"22";"They return to the busy street {o > ue}.";"[ustedes] vuelven a la calle ocupada."
"23";"You can lift the heavy box [sing, inf] {o > ue}.";"[tú] puedes levantar la caja pesada."
"24";"We can open the narrow gate.";"[nosotros] podemos abrir la puerta angosta."
"25";"He sleeps on the soft pillow {o > ue}.";"[él] duerme en la almohada suave."
"26";"They sleep in the quiet cabin {o > ue}.";"[ustedes] duermen en la cabaña tranquila."
"27";"I find the green notebook {o > ue}.";"[yo] encuentro el cuaderno verde."
"28";"You find the lost wallet [sing, formal] {o > ue}.";"[usted] encuentra la cartera perdida."
"29";"She counts the small coins {o > ue}.";"[ella] cuenta las monedas pequeñas."
"30";"We count the wooden chairs.";"[nosotros] contamos las sillas de madera."
"31";"You show the new jacket [sing, inf] {o > ue}.";"[tú] muestras la chaqueta nueva."
"32";"They show the bright poster {o > ue}.";"[ustedes] muestran el cartel brillante."
"33";"I remember the old song {o > ue}.";"[yo] recuerdo la canción antigua."
"34";"He remembers the funny story {o > ue}.";"[él] recuerda la historia graciosa."
"35";"It costs more than the cheap toy {o > ue}.";"[él] cuesta más que el juguete barato."
"36";"They cost less than the big sofa {o > ue}.";"[ustedes] cuestan menos que el sofá grande."
"37";"I eat lunch in the sunny plaza {o > ue}.";"[yo] almuerzo en la plaza soleada."
"38";"You eat lunch in the quiet park [sing, inf] {o > ue}.";"[tú] almuerzas en el parque callado."
"39";"She moves the light table {o > ue}.";"[ella] mueve la mesa ligera."
"40";"We move the metal bench.";"[nosotros] movemos la banca metálica."
"41";"I try the spicy sauce {o > ue}.";"[yo] pruebo la salsa picante."
"42";"They try the sweet bread {o > ue}.";"[ustedes] prueban el pan dulce."
"43";"You show the painted mask [sing, formal] {o > ue}.";"[usted] demuestra la máscara pintada."
"44";"He shows the wooden frame {o > ue}.";"[él] demuestra el marco de madera."
"45";"I smell the fresh flowers {o > ue}.";"[yo] huelo las flores frescas."
"46";"You smell the burnt toast [sing, inf] {o > ue}.";"[tú] hueles la tostada quemada."
"47";"I ask for the hot tea {e > i}.";"[yo] pido el té caliente."
"48";"They ask for the cold juice {e > i}.";"[ustedes] piden el jugo frío."
"49";"You repeat the short phrase [sing, inf] {e > i}.";"[tú] repites la frase corta."
"50";"We repeat the simple question.";"[nosotros] repetimos la pregunta simple."
"51";"He serves the fresh fruit {e > i}.";"[él] sirve la fruta fresca."
"52";"They serve the warm bread {e > i}.";"[ustedes] sirven el pan tibio."
"53";"I follow the narrow path {e > i}.";"[yo] sigo el camino angosto."
"54";"You follow the clear sign [sing, formal] {e > i}.";"[usted] sigue el letrero claro."
"55";"She measures the tall bottle {e > i}.";"[ella] mide la botella alta."
"56";"We measure the wide table.";"[nosotros] medimos la mesa ancha."
"57";"I compete in the local race {e > i}.";"[yo] compito en la carrera local."
"58";"They compete in the final match {e > i}.";"[ustedes] compiten en el partido final."
"59";"You get dressed for the big event [sing, inf] {e > i}.";"[tú] te vistes para el evento grande."
"60";"She gets dressed for the warm day {e > i}.";"[ella] se viste para el día cálido."
"61";"I laugh at the silly joke {e > i}.";"[yo] río del chiste tonto."
"62";"You laugh at the short video [sing, formal] {e > i}.";"[usted] ríe del video corto."
"63";"He smiles at the friendly dog {e > i}.";"[él] sonríe al perro amistoso."
"64";"We smile at the happy child.";"[nosotros] sonreímos al niño feliz."
"65";"I correct the long report {e > i}.";"[yo] corrijo el informe largo."
"66";"They correct the final draft {e > i}.";"[ustedes] corrigen el borrador final."
"67";"You choose the green shirt [sing, inf] {e > i}.";"[tú] eliges la camisa verde."
"68";"She chooses the silver ring {e > i}.";"[ella] elige el anillo plateado."
"69";"I fry the thin potatoes {e > i}.";"[yo] frío las papas delgadas."
"70";"You fry the small fish [sing, formal] {e > i}.";"[usted] fríe el pescado pequeño."
"71";"I play in the quiet yard {u > ue}.";"[yo] juego en el patio tranquilo."
"72";"They play in the open field {u > ue}.";"[ustedes] juegan en el campo abierto."
"73";"You play with the red ball [sing, inf] {u > ue}.";"[tú] juegas con la pelota roja."
"74";"He plays with the fast dog {u > ue}.";"[él] juega con el perro rápido."
"75";"She plays with the soft toy {u > ue}.";"[ella] juega con el juguete suave."
"76";"We play in the bright gym.";"[nosotros] jugamos en el gimnasio brillante."
"77";"I show the painted bowl {o > ue}.";"[yo] muestro el tazón pintado."
"78";"You show the silver spoon [sing, inf] {o > ue}.";"[tú] muestras la cuchara plateada."
"79";"He returns the black umbrella {o > ue}.";"[él] devuelve el paraguas negro."
"80";"They return the old book {o > ue}.";"[ustedes] devuelven el libro viejo."
"81";"I bite the crisp cookie {o > ue}.";"[yo] muerdo la galleta crujiente."
"82";"She bites the ripe peach {o > ue}.";"[ella] muerde el durazno maduro."
"83";"You die in the sad story [sing, formal] {o > ue}.";"[usted] muere en la historia triste."
"84";"They die in the dark tale {o > ue}.";"[ustedes] mueren en el cuento oscuro."
"85";"I hang the blue jacket {o > ue}.";"[yo] cuelgo la chaqueta azul."
"86";"We hang the clean towels.";"[nosotros] colgamos las toallas limpias."
"87";"You show the metal lantern [sing, formal] {o > ue}.";"[usted] muestra la linterna metálica."
"88";"He shows the glass bottle {o > ue}.";"[él] muestra la botella de vidrio."
"89";"I warm up the tasty soup {e > ie}.";"[yo] caliento la sopa sabrosa."
"90";"You warm up the sweet milk [sing, inf] {e > ie}.";"[tú] calientas la leche dulce."
"91";"She loses the thin scarf {e > ie}.";"[ella] pierde la bufanda delgada."
"92";"They lose the brown wallet {e > ie}.";"[ustedes] pierden la cartera marrón."
"93";"I sit on the wooden bench {e > ie}.";"[yo] me siento en la banca de madera."
"94";"We sit on the soft grass.";"[nosotros] nos sentamos en el pasto suave."
"95";"You wake up the sleepy cat [sing, formal] {e > ie}.";"[usted] despierta al gato somnoliento."
"96";"He wakes up the young boy {e > ie}.";"[él] despierta al niño joven."
"97";"I turn on the bright lamp {e > ie}.";"[yo] enciendo la lámpara brillante."
"98";"They turn on the loud radio {e > ie}.";"[ustedes] encienden la radio ruidosa."
"99";"You begin the early class [sing, inf] {e > ie}.";"[tú] comienzas la clase temprana."
"100";"She begins the quiet lesson {e > ie}.";"[ella] comienza la lección tranquila."
