"id";"word";"answer"
"1";"Title: The Breakfast Rush Meltdown";"El Colapso del Desayuno Ajetreado"
"2";"A smoky skillet crackles on the burner.";"Un sartén ahumado crepita sobre el quemador."
"3";"A watery egg mixture spills onto the floor.";"Una mezcla de huevo aguada cae al piso."
"4";"A sharp-object fork scrapes the metal pan.";"Un tenedor afilado raspa el sartén metálico."
"5";"A blurry timer blinks without stopping.";"Un temporizador borroso parpadea sin parar."
"6";"A greasy smear spreads across the counter.";"Una mancha aceitoso se extiende por el mostrador."
"7";"We are going to fix the flat-tasting batter.";"Vamos a arreglar la masa desabrida."
"8";"A melted pat of cheese drips slowly.";"Una porción derretida de queso gotea lentamente."
"9";"A pointed knife pierces the stubborn sausage.";"Un cuchillo puntiagudo perfora la salchicha terca."
"10";"A burned-tasting crust forms on the toast.";"Una corteza tostada se forma en el pan."
"11";"A fizzy drink bubbles beside the plates.";"Una bebida gaseosa burbujea junto a los platos."
"12";"We are going to replace the carbonated soda.";"Vamos a reemplazar el refresco carbonatado."
"13";"A dull-blade spatula bends under pressure.";"Una espátula desafilada se dobla bajo presión."
"14";"A thick swirl coats the wooden spoon.";"Un remolino espeso cubre la cuchara de madera."
"15";"A thin-liquid drizzle leaks from the pitcher.";"Un goteo líquido se escapa de la jarra."
"16";"A solidified chunk sticks to the skillet.";"Un pedazo cuajado se pega al sartén."
"17";"We are going to toss the overripe fruit.";"Vamos a tirar la fruta pasada."
"18";"A ripe banana sweetens the final plate.";"Un plátano maduro endulza el plato final."
"19";"An oily sheen covers the frying surface.";"Un brillo oleoso cubre la superficie de fritura."
"20";"A sharp-image photo shows the intended dish.";"Una foto nítida muestra el platillo previsto."
"21";"I am going to salvage this chaotic breakfast.";"Voy a salvar este desayuno caótico."
