"id";"word";"answer"
"1";"Title: The Research Lab Dilemma";"El Dilema del Laboratorio de Investigación"
"2";"A scientific team gathers for the morning briefing.";"Un equipo científico se reúne para la reunión matutina."
"3";"An unethical shortcut threatens the entire experiment.";"Un atajo antiético amenaza todo el experimento."
"4";"A solar panel powers the remote sensors.";"Un panel solar alimenta los sensores remotos."
"5";"A psychological strain grows among the researchers.";"Una tensión psicológica crece entre los investigadores."
"6";"A technical glitch disrupts the cooling system.";"Una falla técnica interrumpe el sistema de enfriamiento."
"7";"We are going to review the legal guidelines.";"Vamos a revisar las pautas legales."
"8";"A nuclear sample rests inside the reinforced chamber.";"Una muestra nuclear descansa dentro de la cámara reforzada."
"9";"A moral concern divides the senior staff.";"Una preocupación moral divide al personal senior."
"10";"A lunar diagram hangs above the workstation.";"Un diagrama lunar cuelga sobre la estación de trabajo."
"11";"A physical tremor shakes the metal platform.";"Un temblor físico sacude la plataforma metálica."
"12";"We are going to discard the illegal compound.";"Vamos a desechar el compuesto ilegal."
"13";"An emotional argument erupts between two assistants.";"Una discusión emocional estalla entre dos asistentes."
"14";"A spiritual symbol sits on the researcher’s desk.";"Un símbolo espiritual se encuentra en el escritorio del investigador."
"15";"A medical scanner detects unstable readings.";"Un escáner médico detecta lecturas inestables."
"16";"An atomic diagram glows on the monitor.";"Un diagrama atómico brilla en el monitor."
"17";"We are going to adjust the material settings.";"Vamos a ajustar los parámetros materiales."
"18";"A mental block slows the final calculations.";"Un bloqueo mental ralentiza los cálculos finales."
"19";"An ethical reminder appears on the whiteboard.";"Un recordatorio ético aparece en el pizarrón."
"20";"A spiritual calm returns after the debate.";"Una calma espiritual regresa tras el debate."
"21";"I am going to complete the scientific report.";"Voy a completar el reporte científico."
