"id";"word";"answer"
"1";"Title: The Chef’s Disaster Before Opening";"El Desastre del Chef Antes de Abrir"
"2";"A solid block of ice melts slowly.";"Un bloque sólido de hielo se derrite lentamente."
"3";"A fragile bowl cracks under warm water.";"Un tazón frágil se quiebra bajo agua tibia."
"4";"A firm grip saves the falling tray.";"Un agarre firme salva la charola que cae."
"5";"A flexible spatula bends near the stove.";"Una espátula flexible se dobla cerca de la estufa."
"6";"A rigid lid refuses to twist open.";"Una tapa rígida se niega a girar."
"7";"A wet towel drips onto the counter.";"Una toalla mojada gotea sobre el mostrador."
"8";"A dry cloth absorbs the spilled broth.";"Un trapo seco absorbe el caldo derramado."
"9";"A humid cloud rises from boiling pots.";"Una nube húmeda sube de las ollas hirviendo."
"10";"A frozen steak thaws unevenly on metal.";"Un bistec helado se descongela disparejo sobre metal."
"11";"A burnt pan smokes near the sink.";"Un sartén quemado humea cerca del fregadero."
"12";"A raw carrot rolls across the floor.";"Una zanahoria cruda rueda por el piso."
"13";"A cooked batch cools beside the oven.";"Un lote cocido se enfría junto al horno."
"14";"A ripe tomato bursts under slight pressure.";"Un tomate maduro revienta con poca presión."
"15";"An unripe mango stays firm on top.";"Un mango verde permanece firme arriba."
"16";"A fresh herb bundle perfumes the air.";"Un manojo fresco de hierbas perfuma el aire."
"17";"A rotten onion spoils the entire mix.";"Una cebolla podrida arruina toda la mezcla."
"18";"A juicy slice drips onto the board.";"Una rebanada jugosa gotea sobre la tabla."
"19";"A tender cut softens in warm broth.";"Un corte tierno se suaviza en caldo tibio."
"20";"A crispy crust forms on the bread.";"Una corteza crujiente se forma en el pan."
"21";"I am going to season the salty stew.";"Voy a sazonar el guiso salado."
