"id";"word";"answer"
"1";"Title: The Architect’s Last-Minute Model";"El Modelo de Último Minuto del Arquitecto"
"2";"A thin beam supports the fragile roof.";"Una viga delgada sostiene el techo frágil."
"3";"A wide platform holds the tiny houses.";"Una plataforma ancha sostiene las casitas diminutas."
"4";"A narrow ramp connects both main sections.";"Una rampa estrecha conecta ambas secciones principales."
"5";"A deep trench surrounds the miniature plaza.";"Una zanja profunda rodea la plaza miniatura."
"6";"A shallow pool reflects the cardboard trees.";"Una alberca superficial refleja los árboles de cartón."
"7";"A flat sheet forms the central walkway.";"Una lámina plana forma el pasillo central."
"8";"A curved arch rises over the entrance.";"Un arco curvo se eleva sobre la entrada."
"9";"A round tower stands near the corner.";"Una torre redonda se encuentra cerca de la esquina."
"10";"A square base supports the observation deck.";"Una base cuadrada sostiene el mirador."
"11";"A triangular roof covers the meeting hall.";"Un techo triangular cubre el salón de juntas."
"12";"A straight beam reinforces the upper level.";"Una viga recta refuerza el nivel superior."
"13";"A crooked pillar leans dangerously inward.";"Un pilar torcido se inclina peligrosamente hacia adentro."
"14";"A soft brush removes dust from edges.";"Una brocha suave quita polvo de los bordes."
"15";"A hard scraper trims the excess glue.";"Una espátula dura recorta el pegamento sobrante."
"16";"A rough patch appears on the back wall.";"Un parche áspero aparece en la pared trasera."
"17";"A smooth finish hides the earlier mistake.";"Un acabado liso oculta el error anterior."
"18";"A sticky drop of glue falls slowly.";"Una gota pegajosa de pegamento cae lentamente."
"19";"A slippery board slides off the table.";"Una tabla resbalosa se desliza de la mesa."
"20";"A light frame collapses under slight pressure.";"Un marco ligero colapsa bajo leve presión."
"21";"I am going to secure the heavy supports.";"Voy a asegurar los soportes pesados."
