"id";"word";"answer"
"1";"Title: The Lost Sketchbook in the Park";"El Cuaderno Perdido en el Parque"
"2";"A blue notebook lies under the bench.";"Un cuaderno azul yace bajo la banca."
"3";"A green leaf sticks to its cover.";"Una hoja verde se pega a su portada."
"4";"A yellow ribbon marks the first page.";"Una cinta amarilla marca la primera página."
"5";"A black smudge stains the corner badly.";"Una mancha negra ensucia la esquina gravemente."
"6";"A white sticker shows a faded name.";"Una calcomanía blanca muestra un nombre borroso."
"7";"A brown twig presses between two drawings.";"Una ramita marrón presiona entre dos dibujos."
"8";"A gray feather rests on the binding.";"Una pluma gris descansa sobre el lomo."
"9";"A pink petal falls across the margin.";"Un pétalo rosa cae sobre el margen."
"10";"A purple mark decorates the back flap.";"Una marca morada decora la contraportada."
"11";"An orange thread hangs from the spine.";"Un hilo naranja cuelga del lomo."
"12";"A golden glare reflects off the clasp.";"Un destello dorado se refleja en el broche."
"13";"A silver button rolls beside the notebook.";"Un botón plateado rueda junto al cuaderno."
"14";"A colorful doodle fills the second page.";"Un garabato colorido llena la segunda página."
"15";"A pale sketch outlines a quiet lake.";"Un boceto pálido dibuja un lago tranquilo."
"16";"A bright sun rises in the background.";"Un sol brillante aparece en el fondo."
"17";"A dull pencil line crosses the horizon.";"Una línea opaca cruza el horizonte."
"18";"A shiny drop of water hits the cover.";"Una gota reluciente cae sobre la portada."
"19";"A transparent tear smudges the soft graphite.";"Una lágrima transparente corre la suave grafita."
"20";"A translucent shadow moves across the grass.";"Una sombra traslúcida se mueve sobre el pasto."
"21";"I am going to protect the thick pages.";"Voy a proteger las páginas gruesas."
