"id";"word";"answer"
"1";"Title: The Painter’s Early Morning Crisis";"La Crisis Matutina del Pintor"
"2";"A blue canvas waits on the easel.";"Un lienzo azul espera en el caballete."
"3";"A green cloth covers the messy table.";"Un trapo verde cubre la mesa desordenada."
"4";"A yellow lamp glows above the brushes.";"Una lámpara amarilla brilla sobre las brochas."
"5";"A black stain spreads across the floor.";"Una mancha negra se extiende por el piso."
"6";"A white rag absorbs the dripping paint.";"Un trapo blanco absorbe la pintura que gotea."
"7";"A brown palette rests beside the jars.";"Una paleta marrón descansa junto a los frascos."
"8";"A gray shadow moves across the studio.";"Una sombra gris se mueve por el estudio."
"9";"A pink smear appears on my sleeve.";"Una mancha rosa aparece en mi manga."
"10";"A purple streak brightens the empty corner.";"Una franja morada ilumina la esquina vacía."
"11";"An orange tint mixes into the background.";"Un tono naranja se mezcla en el fondo."
"12";"A golden frame leans against the wall.";"Un marco dorado se recarga en la pared."
"13";"A silver clip holds the reference photo.";"Un clip plateado sostiene la foto de referencia."
"14";"A colorful splash lands on the floorboards.";"Una salpicadura colorida cae sobre las tablas."
"15";"A pale glow enters through the window.";"Un brillo pálido entra por la ventana."
"16";"A bright idea sparks as I repaint.";"Una idea brillante surge mientras repinto."
"17";"A dull patch ruins the lower corner.";"Un parche opaco arruina la esquina inferior."
"18";"A shiny layer fixes the damaged section.";"Una capa reluciente arregla la sección dañada."
"19";"A transparent glaze softens the harsh lines.";"Un esmalte transparente suaviza las líneas duras."
"20";"A translucent wash blends the shifting tones.";"Un lavado traslúcido mezcla los tonos cambiantes."
"21";"I am going to thicken the final coat.";"Voy a engrosar la capa final."
