"Title: The Gym Before Opening Hours";"El Gimnasio Antes de Abrir"
"A strong athlete finishes the final set.";"Un atleta robusto termina la serie final."
"A thin runner stretches near the mirrors.";"Un corredor delgado se estira cerca de los espejos."
"A fat trainee rests on the bench.";"Un aprendiz gordo descansa en la banca."
"A skinny lifter adjusts the heavy plates.";"Un levantador flaco ajusta los discos pesados."
"A fit coach demonstrates the proper stance.";"Un entrenador en forma demuestra la postura correcta."
"A tall member reaches for the top shelf.";"Un miembro alto alcanza el estante superior."
"A short visitor struggles with the bar.";"Un visitante bajo lucha con la barra."
"A handsome athlete checks his reflection proudly.";"Un atleta guapo revisa su reflejo con orgullo."
"A pretty runner ties her bright shoes.";"Una corredora linda amarra sus tenis brillantes."
"An ugly bruise forms on my arm.";"Un moretón feo se forma en mi brazo."
"A beautiful sunrise enters through the windows.";"Un amanecer hermoso entra por las ventanas."
"A cute puppy wanders into the lobby.";"Un perrito bonito deambula por el vestíbulo."
"An attractive trainer leads the warm‑up.";"Un entrenador atractivo dirige el calentamiento."
"An unattractive poster hangs near the lockers.";"Un póster poco atractivo cuelga cerca de los casilleros."
"A clean‑cut athlete organizes the equipment.";"Un atleta aseado organiza el equipo."
"A messy pile of towels blocks the path.";"Una pila desordenada de toallas bloquea el paso."
"An organized chart lists the morning classes.";"Una tabla organizada muestra las clases matutinas."
"A disorganized drawer hides the spare keys.";"Un cajón desorganizado esconde las llaves extra."
"A neat row of mats lines the floor.";"Una fila ordenada de tapetes cubre el piso."
"I am going to wash the dirty weights.";"Voy a lavar las pesas sucias."
