"Title: The Tunnel Under the Old Library";"El Túnel Bajo la Biblioteca Antigua"
"A thin crack runs along the ceiling.";"Una grieta delgada corre por el techo."
"A wide chamber opens behind the shelves.";"Una cámara ancha se abre detrás de los estantes."
"A narrow passage leads into the dark.";"Un pasaje estrecho lleva hacia la oscuridad."
"A deep echo vibrates through the stone.";"Un eco profundo vibra por la piedra."
"A shallow footprint appears in the dust.";"Una huella superficial aparece en el polvo."
"A flat stone blocks the hidden entrance.";"Una piedra plana bloquea la entrada oculta."
"A curved tunnel bends toward the east.";"Un túnel curvo se dobla hacia el este."
"A round lantern hangs from a rusty hook.";"Una linterna redonda cuelga de un gancho oxidado."
"A square tile shifts under my weight.";"Un azulejo cuadrado se mueve bajo mi peso."
"A triangular shard glints near the wall.";"Un fragmento triangular brilla cerca de la pared."
"A straight beam supports the fragile arch.";"Una viga recta sostiene el arco frágil."
"A crooked nail sticks out dangerously.";"Un clavo torcido sobresale peligrosamente."
"A soft breeze cools the narrow corridor.";"Una brisa suave refresca el corredor estrecho."
"A hard stone scrapes my left boot.";"Una piedra dura raspa mi bota izquierda."
"A rough rope hangs from the ceiling.";"Una cuerda áspera cuelga del techo."
"A smooth pebble rolls across the floor.";"Un guijarro liso rueda por el piso."
"A sticky residue coats the old ladder.";"Un residuo pegajoso cubre la escalera vieja."
"A slippery patch warns of hidden water.";"Una zona resbalosa advierte de agua oculta."
"A light crate blocks the final turn.";"Una caja ligera bloquea la última vuelta."
"I am going to move the heavy boulder.";"Voy a mover la roca pesada."
