"id";"word";"answer"
"1";"Title: The Conference Room Confusion";"La Confusión en la Sala de Conferencias"
"2";"A public announcement interrupts the morning briefing.";"Un anuncio público interrumpe la reunión matutina."
"3";"A visible chart hangs crooked on the wall.";"Una gráfica visible cuelga chueca en la pared."
"4";"A foreign delegate reviews the printed agenda.";"Un delegado extranjero revisa la agenda impresa."
"5";"An unclear instruction confuses the entire team.";"Una instrucción confusa confunde a todo el equipo."
"6";"A regional director requests immediate clarification.";"Un director regional solicita aclaración inmediata."
"7";"We are going to decode the hidden message.";"Vamos a descifrar el mensaje oculto."
"8";"A domestic representative explains the previous decision.";"Un representante doméstico explica la decisión previa."
"9";"A private memo circulates among the supervisors.";"Un memorando privado circula entre los supervisores."
"10";"A global consultant joins through a video call.";"Un consultor global se une por videollamada."
"11";"A rural official struggles with the unstable connection.";"Un funcionario rural lucha con la conexión inestable."
"12";"We are going to verify the approximate numbers.";"Vamos a verificar los números aproximados."
"13";"An intimate detail appears in the final report.";"Un detalle íntimo aparece en el reporte final."
"14";"An obvious error stands out on the spreadsheet.";"Un error obvio resalta en la hoja de cálculo."
"15";"A national representative requests additional context.";"Un representante nacional solicita contexto adicional."
"16";"A secret folder lies beneath the projector.";"Una carpeta secreta yace bajo el proyector."
"17";"We are going to adjust the local schedule.";"Vamos a ajustar el horario local."
"18";"An invisible note hides behind the binder.";"Una nota invisible se esconde detrás de la carpeta."
"19";"An urban planner enters with updated maps.";"Un planificador urbano entra con mapas actualizados."
"20";"A clear summary resolves the lingering confusion.";"Un resumen claro resuelve la confusión persistente."
"21";"I am going to finalize the personal briefing.";"Voy a finalizar el informe personal."
