"id";"word";"answer"
"1";"Title: The Office Budget Breakdown";"El Desglose del Presupuesto de Oficina"
"2";"A precise report lands on my desk.";"Un reporte preciso llega a mi escritorio."
"3";"An arrogant manager dismisses the early concerns.";"Un gerente arrogante descarta las preocupaciones iniciales."
"4";"A fair accountant reviews the monthly expenses.";"Un contador justo revisa los gastos mensuales."
"5";"A stingy supervisor questions every small purchase.";"Un supervisor tacaño cuestiona cada compra pequeña."
"6";"A generous coworker offers to cover the snacks.";"Un compañero generoso ofrece cubrir los bocadillos."
"7";"We are going to correct the imprecise totals.";"Vamos a corregir los totales imprecisos."
"8";"A vain executive admires his polished reflection.";"Un ejecutivo vanidoso admira su reflejo pulido."
"9";"A humble intern organizes the scattered receipts.";"Un interno humilde organiza los recibos dispersos."
"10";"An unfair accusation sparks a tense argument.";"Una acusación injusta provoca una discusión tensa."
"11";"A methodical analyst recalculates the entire sheet.";"Un analista metódico recalcula toda la hoja."
"12";"We are going to reorganize the disorganized folders.";"Vamos a reorganizar las carpetas desorganizadas."
"13";"A selfish employee hides the missing invoice.";"Un empleado egoísta esconde la factura faltante."
"14";"A proud assistant presents the corrected summary.";"Un asistente orgulloso presenta el resumen corregido."
"15";"An ambitious director proposes a new strategy.";"Un director ambicioso propone una nueva estrategia."
"16";"A chaotic stack of papers falls loudly.";"Una pila caótica de papeles cae ruidosamente."
"17";"We are going to verify the exact figures.";"Vamos a verificar las cifras exactas."
"18";"An unambitious clerk avoids the difficult tasks.";"Un empleado poco ambicioso evita las tareas difíciles."
"19";"An organized team finalizes the annual budget.";"Un equipo organizado finaliza el presupuesto anual."
"20";"A dishonest claim complicates the final approval.";"Una afirmación deshonesta complica la aprobación final."
"21";"I am going to file the honest report.";"Voy a archivar el reporte honesto."
