"id";"word";"answer"
"1";"Title: The Family Visit";"La Visita Familiar"
"2";"We owe Grandma a long visit.";"Le debemos a la abuela una visita larga."
"3";"She depends on her glasses to read.";"Ella depende de sus lentes para leer."
"4";"He hides a small gift behind the couch.";"Él esconde un regalito detrás del sillón."
"5";"The kids exceed the noise limit quickly.";"Los niños exceden el límite de ruido rápido."
"6";"I read a short story to the little ones.";"Leo un cuento corto a los pequeños."
"7";"You put the plates in the cabinet.";"Metes los platos en el gabinete."
"8";"They don’t want to offend Grandpa with jokes.";"No quieren ofender al abuelo con chistes."
"9";"Grandma possesses old photos from her childhood.";"La abuela posee fotos antiguas de su infancia."
"10";"We turn on the fan because it gets warm.";"Prendemos el ventilador porque se pone caluroso."
"11";"Tonight I am going to proceed with the surprise.";"Esta noche voy a proceder con la sorpresa."
