"id";"word";"answer"
"1";"I think {e > ie}";"[yo] pienso"
"2";"they think {e > ie}";"[ustedes] piensan"
"3";"you want [sing, inf] {e > ie}";"[tú] quieres"
"4";"we want";"[nosotros] queremos"
"5";"she closes {e > ie}";"[ella] cierra"
"6";"you close [sing, formal] {e > ie}";"[usted] cierra"
"7";"I begin {e > ie}";"[yo] empiezo"
"8";"they begin {e > ie}";"[ustedes] empiezan"
"9";"he understands {e > ie}";"[él] entiende"
"10";"we understand";"[nosotros] entendemos"
"11";"you prefer [sing, inf] {e > ie}";"[tú] prefieres"
"12";"they prefer {e > ie}";"[ustedes] prefieren"
"13";"I feel {e > ie}";"[yo] siento"
"14";"she feels {e > ie}";"[ella] siente"
"15";"he lies {e > ie}";"[él] miente"
"16";"we lie";"[nosotros] mentimos"
"17";"you recommend [sing, formal] {e > ie}";"[usted] recomienda"
"18";"they recommend {e > ie}";"[ustedes] recomiendan"
"19";"I defend {e > ie}";"[yo] defiendo"
"20";"you defend [sing, inf] {e > ie}";"[tú] defiendes"
"21";"I return {o > ue}";"[yo] vuelvo"
"22";"they return {o > ue}";"[ustedes] vuelven"
"23";"you can [sing, inf] {o > ue}";"[tú] puedes"
"24";"we can";"[nosotros] podemos"
"25";"he sleeps {o > ue}";"[él] duerme"
"26";"they sleep {o > ue}";"[ustedes] duermen"
"27";"I find {o > ue}";"[yo] encuentro"
"28";"you find [sing, formal] {o > ue}";"[usted] encuentra"
"29";"she counts {o > ue}";"[ella] cuenta"
"30";"we count";"[nosotros] contamos"
"31";"you show [sing, inf] {o > ue}";"[tú] muestras"
"32";"they show {o > ue}";"[ustedes] muestran"
"33";"I remember {o > ue}";"[yo] recuerdo"
"34";"he remembers {o > ue}";"[él] recuerda"
"35";"it costs {o > ue}";"[él] cuesta"
"36";"they cost {o > ue}";"[ustedes] cuestan"
"37";"I eat lunch {o > ue}";"[yo] almuerzo"
"38";"you eat lunch [sing, inf] {o > ue}";"[tú] almuerzas"
"39";"she moves {o > ue}";"[ella] mueve"
"40";"we move";"[nosotros] movemos"
"41";"I try {o > ue}";"[yo] pruebo"
"42";"they try {o > ue}";"[ustedes] prueban"
"43";"you show [sing, formal] {o > ue}";"[usted] demuestra"
"44";"he shows {o > ue}";"[él] demuestra"
"45";"I smell {o > ue}";"[yo] huelo"
"46";"you smell [sing, inf] {o > ue}";"[tú] hueles"
"47";"I ask for {e > i}";"[yo] pido"
"48";"they ask for {e > i}";"[ustedes] piden"
"49";"you repeat [sing, inf] {e > i}";"[tú] repites"
"50";"we repeat";"[nosotros] repetimos"
"51";"he serves {e > i}";"[él] sirve"
"52";"they serve {e > i}";"[ustedes] sirven"
"53";"I follow {e > i}";"[yo] sigo"
"54";"you follow [sing, formal] {e > i}";"[usted] sigue"
"55";"she measures {e > i}";"[ella] mide"
"56";"we measure";"[nosotros] medimos"
"57";"I compete {e > i}";"[yo] compito"
"58";"they compete {e > i}";"[ustedes] compiten"
"59";"you get dressed [sing, inf] {e > i}";"[tú] vistes"
"60";"she gets dressed {e > i}";"[ella] viste"
"61";"I laugh {e > i}";"[yo] río"
"62";"you laugh [sing, formal] {e > i}";"[usted] ríe"
"63";"he smiles {e > i}";"[él] sonríe"
"64";"we smile";"[nosotros] sonreímos"
"65";"I correct {e > i}";"[yo] corrijo"
"66";"they correct {e > i}";"[ustedes] corrigen"
"67";"you choose [sing, inf] {e > i}";"[tú] eliges"
"68";"she chooses {e > i}";"[ella] elige"
"69";"I fry {e > i}";"[yo] frío"
"70";"you fry [sing, formal] {e > i}";"[usted] fríe"
"71";"I play {u > ue}";"[yo] juego"
"72";"they play {u > ue}";"[ustedes] juegan"
"73";"you play [sing, inf] {u > ue}";"[tú] juegas"
"74";"he plays {u > ue}";"[él] juega"
"75";"she plays {u > ue}";"[ella] juega"
"76";"we play";"[nosotros] jugamos"
"77";"I show {o > ue}";"[yo] muestro"
"78";"you show [sing, inf] {o > ue}";"[tú] muestras"
"79";"he returns something {o > ue}";"[él] devuelve"
"80";"they return something {o > ue}";"[ustedes] devuelven"
"81";"I bite {o > ue}";"[yo] muerdo"
"82";"she bites {o > ue}";"[ella] muerde"
"83";"you die [sing, formal] {o > ue}";"[usted] muere"
"84";"they die {o > ue}";"[ustedes] mueren"
"85";"I hang {o > ue}";"[yo] cuelgo"
"86";"we hang";"[nosotros] colgamos"
"87";"you show [sing, formal] {o > ue}";"[usted] muestra"
"88";"he shows {o > ue}";"[él] muestra"
"89";"I warm up {e > ie}";"[yo] caliento"
"90";"you warm up [sing, inf] {e > ie}";"[tú] calientas"
"91";"she loses {e > ie}";"[ella] pierde"
"92";"they lose {e > ie}";"[ustedes] pierden"
"93";"I sit {e > ie}";"[yo] siento"
"94";"we sit";"[nosotros] sentamos"
"95";"you wake up [sing, formal] {e > ie}";"[usted] despierta"
"96";"he wakes up {e > ie}";"[él] despierta"
"97";"I light/turn on {e > ie}";"[yo] enciendo"
"98";"they light/turn on {e > ie}";"[ustedes] encienden"
"99";"you begin [sing, inf] {e > ie}";"[tú] comienzas"
"100";"she begins {e > ie}";"[ella] comienza"
