"id";"word";"answer"
"1";"good, nice";"bueno"
"2";"bad, poor";"malo"
"3";"big, large";"grande"
"4";"small, little";"pequeño"
"5";"long";"largo"
"6";"short";"corto"
"7";"high, tall";"alto"
"8";"low, short";"bajo"
"9";"new";"nuevo"
"10";"old";"viejo"
"11";"young";"joven"
"12";"first";"primer"
"13";"last, final";"último"
"14";"same";"mismo"
"15";"other, another";"otro"
"16";"only, single";"único"
"17";"whole, entire";"entero"
"18";"different";"diferente"
"19";"various, several";"varios"
"20";"few";"pocos"
"21";"many";"muchos"
"22";"much, a lot";"mucho"
"23";"little, not much";"poco"
"24";"better";"mejor"
"25";"worse";"peor"
"26";"best";"mejor"
"27";"worst";"peor"
"28";"easy";"fácil"
"29";"difficult, hard";"difícil"
"30";"possible";"posible"
"31";"impossible";"imposible"
"32";"important";"importante"
"33";"necessary";"necesario"
"34";"true, real";"verdadero"
"35";"false";"falso"
"36";"right, correct";"correcto"
"37";"wrong, incorrect";"incorrecto"
"38";"clear, obvious";"claro"
"39";"dark";"oscuro"
"40";"strong";"fuerte"
"41";"weak";"débil"
"42";"hot";"caliente"
"43";"cold";"frío"
"44";"warm";"cálido"
"45";"cool, fresh";"fresco"
"46";"open";"abierto"
"47";"closed";"cerrado"
"48";"full";"lleno"
"49";"empty";"vacío"
"50";"clean";"limpio"
"51";"dirty";"sucio"
"52";"ready";"listo"
"53";"finished";"terminado"
"54";"broken";"roto"
"55";"lost";"perdido"
"56";"closed-off, locked";"cerrado"
"57";"alive";"vivo"
"58";"dead";"muerto"
"59";"asleep";"dormido"
"60";"awake";"despierto"
"61";"tired";"cansado"
"62";"hungry";"hambriento"
"63";"thirsty";"sediento"
"64";"happy";"feliz"
"65";"sad";"triste"
"66";"angry, mad";"enojado"
"67";"worried";"preocupado"
"68";"afraid, scared";"asustado"
"69";"calm";"tranquilo"
"70";"nervous";"nervioso"
"71";"busy";"ocupado"
"72";"free (not busy)";"libre"
"73";"available";"disponible"
"74";"safe";"seguro"
"75";"dangerous";"peligroso"
"76";"rich";"rico"
"77";"poor";"pobre"
"78";"expensive";"caro"
"79";"cheap";"barato"
"80";"fast, quick";"rápido"
"81";"slow";"lento"
"82";"near";"cercano"
"83";"far";"lejano"
"84";"late";"tarde"
"85";"early";"temprano"
"86";"newborn, fresh";"recién"
"87";"present, current";"actual"
"88";"past, previous";"anterior"
"89";"next";"próximo"
"90";"recent";"reciente"
"91";"old, former";"antiguo"
"92";"public";"público"
"93";"private";"privado"
"94";"personal";"personal"
"95";"general";"general"
"96";"local";"local"
"97";"national";"nacional"
"98";"international";"internacional"
"99";"social";"social"
"100";"political";"político"
