"id";"word";"answer"
"1";"Title: Afternoon At The Community Fair";"Tarde En La Feria Comunitaria"
"2";"I generate a list of activities for the booth.";" ""Genero una lista de actividades para el puesto."""
"3";"You shout to call the kids for the game. [pl]";" ""Gritan para llamar a los niños al juego."""
"4";"We find a good spot for the table.";" ""Hallamos un buen lugar para la mesa."""
"5";"They identify the materials we still need.";" ""Identifican los materiales que aún necesitamos."""
"6";"I imagine how the booth will look finished.";" ""Imagino cómo se verá el puesto terminado."""
"7";"You involve your friends in decorating. [sing, inf]";" ""Implicas a tus amigos en la decoración."""
"8";"We import the music playlist.";" ""Importamos la lista de música."""
"9";"They incorporate more colors into the banner.";" ""Incorporan más colores al cartel."""
"10";"You indicate where to place the balloons. [sing, formal]";" ""Indica dónde colocar los globos."""
"11";"We install the lights around the booth.";" ""Instalamos las luces alrededor del puesto."""
"12";"They integrate the new volunteers into the team.";" ""Integran a los nuevos voluntarios al equipo."""
"13";"I try a different layout for the table.";" ""Intento un acomodo diferente para la mesa."""
"14";"You interest the visitors with your display. [pl]";" ""Interesan a los visitantes con su exhibición."""
"15";"We interpret the schedule to stay organized.";" ""Interpretamos el horario para mantenernos organizados."""
"16";"They invite families to join the next activity.";" ""Invitan a las familias a unirse a la siguiente actividad."""
"17";"You launch small prizes to the crowd. [sing, inf]";" ""Lanzas pequeños premios al público."""
"18";"We raise the banner so everyone can see it.";" ""Levantamos la manta para que todos la vean."""
"19";"They limit the number of participants per round.";" ""Limitan el número de participantes por ronda."""
"20";"I fill out the volunteer sheet.";" ""Lleno la hoja de voluntarios."""
"21";"You cry from excitement when the fair starts. [sing, formal]";" ""Llora de emoción cuando empieza la feria."""
"22";"We achieve a great turnout.";" ""Logramos una gran participación."""
"23";"They manifest their happiness with applause.";" ""Manifestan su alegría con aplausos."""
"24";"You mark the winners on the board. [pl]";" ""Marcan a los ganadores en el tablero."""
"25";"I tuck in the extra supplies under the table.";" ""Meto los materiales extra debajo de la mesa."""
"26";"We move the chairs for the next game.";" ""Movemos las sillas para el siguiente juego."""
"27";"They are going to install more lights later.";" ""Van a instalar más luces más tarde."""
"28";"You are going to generate more tickets soon. [sing, inf]";" ""Vas a generar más boletos pronto."""
"29";"We are going to celebrate after closing.";" ""Vamos a celebrar después de cerrar."""
