"id";"word";"answer"
"1";"modern";"moderno"
"2";"contemporary";"contemporáneo"
"3";"ancient";"ancestral"
"4";"prehistoric";"primitivo"
"5";"mythical";"legendario"
"6";"magical";"mágico"
"7";"mysterious";"enigmático"
"8";"supernatural";"sobrenatural"
"9";"spiritual";"espiritual"
"10";"religious";"devoto"
"11";"saintly";"santo"
"12";"sinful";"pecador"
"13";"moral";"moral"
"14";"immoral";"inmoral"
"15";"ethical";"ético"
"16";"unethical";"antiético"
"17";"virtuous";"virtuoso"
"18";"corrupt";"corrupto"
"19";"honorable";"honorable"
"20";"shameful";"vergonzoso"
"21";"respectful";"respetuoso"
"22";"disrespectful";"irrespetuoso"
"23";"polite";"cortés"
"24";"impolite";"descortés"
"25";"rude";"grosero"
"26";"vulgar";"vulgar"
"27";"refined";"culto"
"28";"crude";"tosco"
"29";"civilized";"civilizado"
"30";"uncivilized";"incivilizado"
"31";"educated";"educado"
"32";"uneducated";"inculto"
"33";"cultured";"culto"
"34";"ignorant";"ignorante"
"35";"wise";"sensato"
"36";"foolish";"insensato"
"37";"rational";"racional"
"38";"irrational";"irracional"
"39";"logical";"lógico"
"40";"illogical";"ilógico"
"41";"coherent";"coherente"
"42";"incoherent";"incoherente"
"43";"organized";"estructurado"
"44";"disorganized";"desestructurado"
"45";"systematic";"sistemático"
"46";"unsystematic";"asistemático"
"47";"arid";"árido"
"48";"fertile";"fértil"
"49";"barren";"estéril"
"50";"rocky";"rocoso"
"51";"sandy";"arenoso"
"52";"muddy";"lodoso"
"53";"swampy";"pantoso"
"54";"mountainous";"montañoso"
"55";"hilly";"ondulado"
"56";"flat (terrain)";"llano"
"57";"coastal";"costero"
"58";"inland";"interior"
"59";"tropical";"tropical"
"60";"polar";"polar"
"61";"equatorial";"ecuatorial"
"62";"desert-like";"desértico"
"63";"volcanic";"volcánico"
"64";"seismic";"sísmico"
"65";"geological";"geológico"
"66";"mineral";"mineral"
"67";"metallic";"férrico"
"68";"rustproof";"inoxidable"
"69";"flammable";"combustible"
"70";"noncorrosive";"anticorrosivo"
"71";"conductive";"conductivo"
"72";"nonconductive";"no conductivo"
"73";"elastic";"elástico"
"74";"inelastic";"inelástico"
"75";"compressible";"compresible"
"76";"incompressible";"incompresible"
"77";"permeable";"permeable"
"78";"impermeable";"impermeable"
"79";"absorbent";"absorbente"
"80";"nonabsorbent";"no absorbente"
"81";"porous";"poroso"
"82";"granular";"granular"
"83";"powdery";"polvoriento"
"84";"crystalline";"cristalino"
"85";"opaque";"opaco"
"86";"reflective";"reflectante"
"87";"refractive";"refractante"
"88";"magnetic";"imantado"
"89";"nonmagnetic";"no magnético"
"90";"radio";"radial"
"91";"spiraled";"helicoidal"
"92";"fractal";"fractal"
"93";"chaotic (math)";"caótico"
"94";"periodic";"periódico"
"95";"aperiodic";"aperiódico"
"96";"harmonic";"armónico"
"97";"inharmonic";"inharmónico"
"98";"resonant";"resonante"
"99";"dissonant";"disonante"
"100";"tonal";"tonal"
