"id";"word";"answer"
"1";"Title: Evening At The Small Studio";"Noche En El Estudio Pequeño"
"2";"I develop a new idea for the painting.";" ""Desarrollo una idea nueva para la pintura."""
"3";"You create a soft background color. [sing, formal]";" ""Crea un color de fondo suave."""
"4";"We decide which brushes to use.";" ""Decidimos qué pinceles usar."""
"5";"They consider adding more light to the room.";" ""Consideran agregar más luz al cuarto."""
"6";"I affect the texture by changing the brush.";" ""Afecto la textura al cambiar el pincel."""
"7";"You accept the suggestion to try blue. [sing, inf]";" ""Aceptas la sugerencia de probar el azul."""
"8";"We claim the design is improving.";" ""Afirmamos que el diseño está mejorando."""
"9";"They add small details to the canvas.";" ""Agregan detalles pequeños al lienzo."""
"10";"You increase the contrast with darker tones. [pl]";" ""Aumentan el contraste con tonos más oscuros."""
"11";"We advance slowly but with focus.";" ""Avanzamos despacio pero con enfoque."""
"12";"I warn about a wet corner on the canvas.";" ""Aviso sobre una esquina mojada del lienzo."""
"13";"They download a reference image.";" ""Bajan una imagen de referencia."""
"14";"You base your strokes on the example. [sing, formal]";" ""Basa sus trazos en el ejemplo."""
"15";"We cause a new effect with the sponge.";" ""Causamos un nuevo efecto con la esponja."""
"16";"They celebrate the progress of the night.";" ""Celebran el progreso de la noche."""
"17";"I quote a tip from the art book.";" ""Cito un consejo del libro de arte."""
"18";"You place the finished canvas on the shelf. [sing, inf]";" ""Colocas el lienzo terminado en el estante."""
"19";"We comment on the colors we chose.";" ""Comentamos sobre los colores que elegimos."""
"20";"They confirm the final touches.";" ""Confirman los últimos detalles."""
"21";"You answer the artist’s question. [pl]";" ""Contestan la pregunta del artista."""
"22";"I continue mixing new colors.";" ""Continúo mezclando colores nuevos."""
"23";"We check the brushes before cleaning.";" ""Controlamos los pinceles antes de limpiarlos."""
"24";"They run a quick test on a scrap paper.";" ""Corren una prueba rápida en un papelito."""
"25";"You correspond with another artist online. [sing, formal]";" ""Corresponde con otro artista en línea."""
"26";"I am going to create a new sketch later.";" ""Voy a crear un nuevo boceto más tarde."""
"27";"They are going to add more texture tomorrow.";" ""Van a agregar más textura mañana."""
"28";"We are going to celebrate the finished piece.";" ""Vamos a celebrar la pieza terminada."""
