"id";"word";"answer"
"1";"events";"acontecimientos"
"2";"actors";"actores"
"3";"tall / high [F, pl]";"altas"
"4";"murder";"asesinato"
"5";"to increase";"aumentar"
"6";"autonomy";"autonomía"
"7";"plane";"avión"
"8";"he/she/it adds / you add [imp]";"añade"
"9";"bathroom / toilet";"baño"
"10";"hot";"caliente"
"11";"brain";"cerebro"
"12";"clients";"clientes"
"13";"companion / mate [M]";"compañero"
"14";"concepts";"conceptos"
"15";"known [F]";"conocida"
"16";"knowledge";"conocimientos"
"17";"considered / considerate";"considerado"
"18";"they consider";"consideran"
"19";"conversations";"conversaciones"
"20";"it is convenient";"conviene"
"21";"criticism";"críticas"
"22";"short story / tale";"cuento"
"23";"whose [F]";"cuyas"
"24";"to realize";"darse cuenta"
"25";"he/she/it should have / owed / must have";"debió"
"26";"definition";"definición"
"27";"depression";"depresión"
"28";"teeth";"dientes"
"29";"discussion";"discusión"
"30";"dose";"dosis"
"31";"duration";"duración"
"32";"we find / we found";"encontramos"
"33";"ill / sick [M]";"enfermo"
"34";"mistakes";"errores"
"35";"essential";"esencial"
"36";"stadium";"estadio"
"37";"American (from the US)";"estadounidense"
"38";"star";"estrella"
"39";"exactly";"exactamente"
"40";"excellent";"excelente"
"41";"exception";"excepción"
"42";"he/she/it demands";"exige"
"43";"firm";"firme"
"44";"fundamental / essential";"fundamentales"
"45";"fundamentally";"fundamentalmente"
"46";"the will / the desire";"ganas"
"47";"funny [M, pl]";"graciosos"
"48";"he/she/it spoke / talked";"habló"
"49";"home";"hogar"
"50";"humankind / humanity";"humanidad"
"51";"mood";"humor"
"52";"it implies";"implica"
"53";"taxes";"impuestos"
"54";"individual";"individual"
"55";"he/she/it began / started / initiated";"inició"
"56";"to try";"intentar"
"57";"internal";"interno"
"58";"Italian";"italiano"
"59";"liberation / release";"liberación"
"60";"liberal";"liberal"
"61";"lights";"luces"
"62";"logic";"lógica"
"63";"demonstrations";"manifestaciones"
"64";"mechanisms";"mecanismos"
"65";"million";"millón"
"66";"minute";"minuto"
"67";"boy / guy";"muchacho"
"68";"birth";"nacimiento"
"69";"black [pl]";"negros"
"70";"North American [F]";"norteamericana"
"71";"scent / smell";"olor"
"72";"screen";"pantalla"
"73";"wall";"pared"
"74";"unemployment";"paro"
"75";"they allow";"permiten"
"76";"dog";"perro"
"77";"piece";"pieza"
"78";"pleasure";"placer"
"79";"little [F]";"poca"
"80";"dust";"polvo"
"81";"posture";"postura"
"82";"deep / profound [F]";"profunda"
"83";"deep / profound [M]";"profundo"
"84";"progress";"progreso"
"85";"prince";"príncipe"
"86";"he/she/it receives";"recibe"
"87";"religion";"religión"
"88";"remains";"restos"
"89";"red [F]";"roja"
"90";"sixty";"sesenta"
"91";"tasks / chores";"tareas"
"92";"they will have";"tendrán"
"93";"taken";"tomado"
"94";"whole / entirely / totally";"totalidad"
"95";"sad";"triste"
"96";"he/she/it uses";"utiliza"
"97";"virus";"virus"
"98";"alive / living [F]";"viva"
"99";"they live";"viven"
"100";"orders";"órdenes"
