"id","word","answer"
"1","Someone rang the bell.","Alguien tocó el timbre."
"2","Andrea is taller than me.","Andrea es más alta que yo."
"3","We have to make a decision.","Debemos tomar una decisión."
"4","You must defend your rights.","Debes defender tus derechos."
"5","The ice cream of this store is superior to all others.","El helado de esta tienda es superior a todos."
"6","The sun is very strong, you must use lotion.","El sol es muy fuerte, debes usar loción."
"7","My younger sister is Carolina.","Ella es mi hermana menor, Carolina."
"8","In this store they sell local products.","En esta tienda venden productos locales."
"9","It is a matter of great importance.","Es un asunto sin importancia."
"10","It is a common problem.","Es un problema común."
"11","That is a blunt object.","Ese es un objeto desafilado."
"12","This is the main street.","Esta es la calle principal."
"13","This university has many resources.","Esta universidad tiene muchos recursos."
"14","We are waiting for the result of the elections.","Estamos esperando el resultado de las elecciones."
"15","This is the Ministry of Economy.","Este es el Ministerio de Economía."
"16","This is a special moment.","Este es un momento especial."
"17","This place is very popular among young people.","Este lugar es muy popular entre los jóvenes."
"18","I am in a difficult position.","Estoy en una posición difícil."
"19","I am studying Communication.","Estoy estudiando Comunicación."
"20","There are two major political parties.","Hay dos partidos políticos importantes."
"21","There are many summer activities at the university.","Hay muchas actividades de verano en la universidad."
"22","There is a king, but it is a democracy.","Hay un rey, pero es una democracia."
"23","Food is on the table.","La comida está en la mesa."
"24","Communication is the basis of a good relationship.","La comunicación es la base de una buena relación."
"25","Laura, whose boyfriend is Miguel, doesn't want to come.","Laura, cuyo novio es Miguel, no quiere venir."
"26","The rest of us are staying in.","María y Juan salen, el resto nos quedamos."
"27","I really like nature.","Me gusta mucho la naturaleza."
"28","My mother loves watching television.","Mi madre ama ver la televisión."
"29","Look at the sea, it's very calm!","Mira el mar, ¡está muy tranquilo!"
"30","Look, up there, what is it?","Mira eso, allá arriba, ¿qué es?"
"31","My ambitions are different from yours.","Mis ambiciones son diferentes de las tuyas."
"32","My cousins are Spanish.","Mis primos son españoles."
"33","Thank you very much for your help.","Muchas gracias por tu ayuda."
"34","I need all your support.","Necesito todo tu apoyo."
"35","I need a favor.","Necesito un favor."
"36","I don't know that word, what does it mean?","No conozco esa palabra, ¿qué significa?"
"37","There is nothing better than feeling free.","No hay nada mejor que sentirse libre."
"38","We don't have any milk.","No tenemos leche."
"39","We are leaving on Sunday.","Nos vamos el domingo."
"40","I want to order Chinese food.","Quiero pedir comida china."
"41","I am a civil engineer.","Soy ingeniera civil."
"42","We have several options for dinner.","Tenemos varias opciones para la cena."
"43","I have important plans for next month.","Tengo importantes planes para el próximo mes."
"44","I really want to go to the movies.","Tengo muchas ganas de ir al cine."
"45","I have a doubt.","Tengo una duda."
"46","I have a brilliant idea.","Tengo una idea brillante."
"47","Your baby is very strong.","Tu bebé es muy fuerte."
"48","I go to the gym every day.","Voy al gimnasio todos los días."
"49","I study in the public university.","Yo estudio en la universidad pública."
"50","See you next Thursday!","¡Nos vemos el próximo jueves!"
"51","I have a plan!","¡Tengo un plan!"
"52","What time does the class start?","¿A qué hora empieza la clase?"
"53","Do you know all the elements of the periodic table?","¿Conoces todos los elementos de la tabla periódica?"
"54","What is the cause of this uproar?","¿Cuál es la causa de este alboroto?"
"55","What is the function of this button?","¿Cuál es la función de este botón?"
"56","What is your favorite color?","¿Cuál es tu color preferido?"
"57","What are your sources?","¿Cuáles son tus fuentes?"
"58","When are the elections?","¿Cuándo son las elecciones?"
"59","How much time do we have left?","¿Cuánto tiempo nos queda?"
"60","How many children do you have?","¿Cuántos hijos tienes?"
"61","Where is the art museum?","¿Dónde se encuentra el museo de arte?"
"62","Can we go to the monument after lunch?","¿Podemos ir al monumento después de comer?"
"63","Can I go through?","¿Puedo pasar?"
"64","Would you like to meet my wife?","¿Quieres conocer a mi esposa?"
"65","What’s happening here?","¿Qué pasa aquí?"
"66","Should we go dancing tonight?","¿Vamos a bailar esta noche?"
"67","He is Pedro, my secretary.","Él es Pedro, mi secretario."
"68","He has a natural charm.","Él tiene un encanto natural."
