"id";"word";"answer"
"1";"Title: Afternoon At The Small Office";"Tarde En La Oficina Pequeña"
"2";"I send the morning report to my coworker.";"Envío el reporte de la mañana a mi compañero."
"3";"You prepare the documents for the meeting. [sing, formal]";"Prepara los documentos para la junta."
"4";"We present our ideas to the team.";"Presentamos nuestras ideas al equipo."
"5";"They finish the checklist before lunch.";"Terminan la lista antes del almuerzo."
"6";"I start the call with the client.";"Inicio la llamada con el cliente."
"7";"You visit the storage room for supplies. [sing, inf]";"Visitas la bodega por materiales."
"8";"We allow extra time for questions.";"Permitimos tiempo extra para preguntas."
"9";"They receive an email with new instructions.";"Reciben un correo con nuevas instrucciones."
"10";"You sell the last two service packages. [pl]";"Venden los últimos dos paquetes de servicio."
"11";"We understand the client’s concerns.";"Comprendemos las preocupaciones del cliente."
"12";"I answer the phone quickly.";"Respondo el teléfono rápidamente."
"13";"They study the contract carefully.";"Estudian el contrato con cuidado."
"14";"You meet the deadline without stress. [sing, inf]";"Cumples la fecha límite sin estrés."
"15";"We care for every detail in the project.";"Cuidamos cada detalle en el proyecto."
"16";"I wish for a smooth afternoon.";"Deseo una tarde tranquila."
"17";"They enjoy a short break together.";"Disfrutan un descanso corto juntos."
"18";"You save the updated file on the server. [pl]";"Guardan el archivo actualizado en el servidor."
"19";"She improves the presentation slides.";"Mejora las diapositivas de la presentación."
"20";"We note the changes in the document.";"Notamos los cambios en el documento."
"21";"They see the manager observing the progress.";"Observan al gerente revisar el progreso."
"22";"You deliver the printed forms to the front desk. [sing, formal]";"Entrega los formularios impresos en la recepción."
"23";"I send the final version to the team.";"Mando la versión final al equipo."
"24";"We mention the next steps in the plan.";"Mencionamos los siguientes pasos en el plan."
"25";"They inform everyone about the new schedule.";"Informan a todos sobre el nuevo horario."
"26";"You explain the process clearly. [sing, inf]";"Explicas el proceso claramente."
"27";"I am going to review the files later.";"Voy a revisar los archivos más tarde."
"28";"They are going to prepare the room soon.";"Van a preparar el salón pronto."
"29";"We are going to finish the project tomorrow.";"Vamos a terminar el proyecto mañana."
