id,word,answer
1,all,todo
2,ample,amplio
3,angry,enojado
4,Are you an engineer?,¿Eres tú ingeniero?
5,Are you angry?,¿Estás enojado?
6,Are you Cuban?,¿Eres tú cubano?
7,Are you in the hospital?,¿Estás tú en el hospital?
8,"beautiful, handsome",guapo
9,"beautiful, handsome",hermoso
10,clean,limpio
11,comfortable,cómodo
12,delicious,delicioso
13,delicious,sabroso
14,enough,bastante
15,"fine, delicate",fino
16,good,bueno
17,happy,feliz
18,happy [contented],contento
19,happy [merry],alegre
20,he,él
21,he is,él está
22,he is,él es
23,He is an architect.,Él es arquitecto.
24,He is handsome.,Él está guapo.
25,here,"aquí, acá"
26,How are you?,¿Cómo están Uds.?
27,how?,¿cómo?
28,I,yo
29,I am,yo estoy
30,I am,yo soy
31,I am a student.,Yo soy estudiante.
32,"I am fine, thanks.","Yo estoy bien, gracias."
33,I am from New York.,Yo soy de Nueva York.
34,I am happy.,Estoy feliz.
35,I am in the class.,Yo estoy en la clase.
36,Is the flower yellow?,¿Es la flor amarilla?
37,Joe and Ed are brothers.,José y Eduardo son hermanos.
38,"my [sing., pl.]","mi, mis"
39,navy blue,azul marino
40,old,antiguo
41,Paul is Spanish.,Pablo es español.
42,pretty,bonito
43,pretty,lindo
44,private,privado
45,Robert is a lawyer.,Roberto es abogado.
46,she,ella
47,she is,ella está
48,she is,ella es
49,She is Catholic.,Ella es católica.
50,She is pretty today.,Ella está hermosa hoy.
51,She is sick.,Ella está enferma.
52,sick,enfermo
53,simple,sencillo
54,still,todavía
55,The bag is of plastic.,La bolsa es de plástico.
56,the ballpoint pen,el bolígrafo
57,the bedroom,la alcoba
58,The beer is from Mexico.,La cerveza es de México.
59,The book is blue.,El libro es azul.
60,the cabinet,el gabinete
61,The cars are old.,Los carros son viejos.
62,The coffee is from Brazil.,El café es de Brazil.
63,the collection,la colección
64,the curtain,la cortina
65,the dining room,el comedor
66,The doctors are sick.,Los doctores están enfermos.
67,the easy chair,el sillón
68,the entryway,el vestíbulo
69,The fish is delicious.,El pescado está delicioso.
70,The girl is happy.,La muchacha está contenta.
71,The house is of stone.,La casa es de piedra.
72,The house is red.,La casa es roja.
73,the kitchen,la cocina
74,the living room,la sala
75,The meal is good.,La comida está buena.
76,The men are tired.,Los hombres están cansados.
77,the mirror,el espejo
78,the notebook,el cuaderno
79,the oven,el horno
80,the pencil,el lápiz
81,the refrigerator,la nevera
82,The restaurant is in the city.,El restaurante está en la ciudad.
83,the rug,la alfombra
84,The shoes are of leather.,Los zapatos son de cuero.
85,The soup is delicious.,La sopa está sabrosa.
86,the stove,la estufa
87,the study,el estudio
88,The table is of wood.,La mesa es de madera.
89,the video,el video
90,the wall,la pared
91,The windows are of glass.,Las ventanas son de vidrio.
92,The wine is from Portugal.,El vino es de Portugal.
93,the wood,la madera
94,the yard,el patio
95,there,"allí, allá"
96,they,ellos
97,they,ellas
98,they are,ellos están
99,they are,ellas están
100,they are,ellos son
101,they are,ellas son
102,They are excellent teachers.,Ellas son maestras excelentes.
103,They are from the United States.,Ellos son de los Estados Unidos.
104,They are in the bathroom.,Ellas están en el baño.
105,thick,grueso
106,tired,cansado
107,we,nosotros
108,we are,nosotros estamos
109,we are,nosotros somos
110,We are doctors.,Somos doctores.
111,We are friends.,Somos amigos.
112,We are from Italy.,Somos de Italia.
113,We are happy.,Estamos alegres.
114,We are in the car.,Nosotros estamos en el carro.
115,We are nice.,Somos simpáticos.
116,We are well.,Estamos bien.
117,Where are you from? [pl.],¿De dónde son Uds.?
118,Where are you from? [sing.],¿De dónde es Ud.?
119,Where is she from?,¿De dónde es ella?
120,where?,¿dónde?
121,who?,¿quién?
122,you,tú
123,you,vosotros
124,you,usted
125,you,ustedes
126,you are,tú estás
127,you are,Ud. está
128,you are,vosotros estáis
129,you are,Uds. están
130,you are,tú eres
131,you are,Ud. es
132,you are,vosotros sois
133,you are,Uds. son
