"id";"word";"answer"
"1";"The atmosphere is spectacular.";"El ambiente es espectacular."
"2";"At each table there are four or five people.";"En cada mesa hay cuatro o cinco personas."
"3";"In the special of the day, there is soup, potatoes, vegetables, salad, dessert, and coffee or tea.";"En el especial del día, hay sopa, papas, vegetales, ensalada, postre, y café o té."
"4";"On the menu, there is chicken, meat, and much fish.";"En el menú, hay pollo, carne y mucho pescado."
"5";"On the second floor, there are drinks also and the dish of the day.";"En el segundo piso, hay bebidas también y el plato del día."
"6";"It is one o'clock in the afternoon and the Spanish restaurant is full.";"Es la una de la tarde y el restaurante español está lleno."
"7";"It is a popular and inexpensive restaurant.";"Es un restaurante popular y económico."
"8";"There are eighteen tables and five excellent waiters.";"Hay dieciocho mesas y cinco camareros excelentes."
"9";"There are two floors; on the first floor, there are drinks and tapas.";"Hay dos pisos; en el primer piso, hay bebidas y tapas."
"10";"The people are happy because it is a holiday and there is no work.";"La gente está alegre porque es un día de fiesta y no hay trabajo."
"11";"Everything is delicious today.";"Todo está sabroso hoy."
