"id";"word";"answer"
"1";"Title: Afternoon At The Neighborhood Plaza";"Tarde En La Plaza Del Barrio"
"2";"I am going to forget my umbrella again.";"Voy a olvidar mi paraguas otra vez."
"3";"You occupy a bench near the fountain. [pl]";"Ocupan una banca cerca de la fuente."
"4";"We concern ourselves with finding shade.";"Nos preocupamos por encontrar sombra."
"5";"They start walking toward the food stands.";"Parten hacia los puestos de comida."
"6";"I force the zipper on my backpack.";"Obligo el cierre de mi mochila."
"7";"You are going to participate in the raffle. [sing, inf]";"Vas a participar en la rifa."
"8";"We describe the smell of fresh bread.";"Describimos el olor del pan recién hecho."
"9";"They retrieve their tickets from a pocket.";"Recuperan sus boletos de una bolsa."
"10";"You remove the wrapper from your snack. [sing, formal]";"Quita el envoltorio de su botana."
"11";"We are going to represent our group in the contest.";"Vamos a representar a nuestro grupo en el concurso."
"12";"They reflect happiness in their faces.";"Reflejan alegría en sus caras."
"13";"I register my name for the drawing.";"Registro mi nombre para el sorteo."
"14";"You are going to solve the puzzle soon. [pl]";"Van a resolver el rompecabezas pronto."
"15";"We publish a photo of the plaza online.";"Publicamos una foto de la plaza en línea."
"16";"They link the music with the celebration.";"Relacionan la música con la celebración."
"17";"I pretend to know the dance steps.";"Pretendo saber los pasos del baile."
"18";"You pay for the drinks at the stand. [sing, inf]";"Pagas las bebidas en el puesto."
"19";"We tour the plaza to see all the booths.";"Recorremos la plaza para ver todos los puestos."
"20";"They are going to organize a small show.";"Van a organizar un pequeño espectáculo."
"21";"You stop to watch the dancers. [sing, formal]";"Para para ver a los bailarines."
"22";"I make a quick sketch of the scene.";"Realizo un boceto rápido de la escena."
"23";"We indicate the best place to sit.";"Indicamos el mejor lugar para sentarse."
"24";"They cut through the crowd to get closer.";"Cortan entre la gente para acercarse."
"25";"You are going to return tomorrow. [pl]";"Van a regresar mañana."
"26";"We determine the time to meet again.";"Determinamos la hora para vernos otra vez."
