"id";"word";"answer"
"1";"Sometimes I don't understand my own words.";"A veces no comprendo mis propias palabras."
"2";"In front of the building there is a library.";"Delante del edificio hay una biblioteca."
"3";"The building is very old.";"El edificio es muy antiguo."
"4";"The building has a very European style.";"El edificio tiene un estilo muy europeo."
"5";"The museum closes on Mondays.";"El museo cierra los lunes."
"6";"The price of one kilo of tomato is one hundred and twenty pesos.";"El precio de un kilo de tomate es ciento veinte pesos."
"7";"The restaurant is open already, shall we go?";"El restaurante ya está abierto, ¿vamos?"
"8";"She is highly respected in the field of science.";"Ella es muy respetada en el ámbito de la ciencia."
"9";"Emiliano works in a distribution company.";"Emiliano trabaja en una empresa de distribución."
"10";"In my neighborhood there is a nice cinema.";"En mi barrio hay un lindo cine."
"11";"Enrique has a lot of influence in the office.";"Enrique tiene mucha influencia en la oficina."
"12";"That is the old town hall.";"Ese es el viejo ayuntamiento de la ciudad."
"13";"That hat does not fit in the suitcase.";"Ese sombrero no cabe en la maleta."
"14";"This institution has very strict rules.";"Esta institución tiene reglas muy estrictas."
"15";"This province is the smallest in the country.";"Esta provincia es la más pequeña del país."
"16";"This festival is part of the country's tradition.";"Este festival es parte de la tradición del país."
"17";"These are my university classmates.";"Estos son mis compañeros de la universidad."
"18";"Gaspar is a calm and pleasant guy.";"Gaspar es un sujeto tranquilo y agradable."
"19";"There is a gas leak.";"Hay una pérdida de gas."
"20";"There are several areas of conflict within the region.";"Hay varias áreas en conflicto dentro de la región."
"21";"Homer is my favorite character.";"Homero es mi personaje preferido."
"22";"The audience is very demanding.";"La audiencia es muy exigente."
"23";"Domestic labour is work.";"La labor doméstica es trabajo."
"24";"The teacher explains to the students the theory of evolution.";"La maestra les explica a los alumnos la teoría de la evolución."
"25";"The country's natural reserves are huge.";"Las reservas naturales del país son enormes."
"26";"Vaccines protect people from diseases.";"Las vacunas protegen a la gente de las enfermedades."
"27";"The company funds are insufficient for this project.";"Los fondos de la empresa son insuficientes para este proyecto."
"28";"I like that shade of blue.";"Me gusta ese tono de azul."
"29";"I would like to see the plan of the house.";"Me gustaría ver el plano de la casa."
"30";"I like you because you are different from the rest.";"Me gustas porque eres diferente del resto."
"31";"My last name is Basque, but I'm from Argentina.";"Mi apellido es vasco, pero yo soy de Argentina."
"32";"My mother supports the whole family.";"Mi madre mantiene a toda la familia."
"33";"My mom is a computer engineer.";"Mi mamá es ingeniera informática."
"34";"My children are at school.";"Mis hijos están en el colegio."
"35";"My goals are challenging, but possible.";"Mis objetivos son desafiantes, pero posibles."
"36";"I need to buy materials for the art class.";"Necesito comprar materiales para la clase de arte."
"37";"I can't stand your absence.";"No soporto tu ausencia."
"38";"See you in a while.";"Nos vemos en un rato."
"39";"I prefer the original version of the movie.";"Prefiero la versión original de la película."
"40";"Raquel is just a girl.";"Raquel es solo una niña."
"41";"I have five students, at the moment.";"Tengo cinco alumnos, por el momento."
"42";"I have just a few friends.";"Tengo pocas amigas."
"43";"I have a message for you.";"Tengo un mensaje para ti."
"44";"Every action has consequences.";"Toda acción tiene consecuencias."
"45";"All the communities in the area oppose the dam.";"Todas las comunidades de la zona se oponen a la represa."
"46";"I work in the development of computer technology.";"Trabajo en el desarrollo de tecnología informática."
"47";"Your behavior is inappropriate.";"Tu conducta es inapropiada."
"48";"A dozen has twelve eggs.";"Una docena tiene doce huevos."
"49";"Come to the kitchen for a moment.";"Ven a la cocina un momento."
"50";"I will try to study harder.";"Voy a tratar de estudiar más duro."
"51";"There are so many strange objects in this store!";"¡Cuántos objetos extraños hay en esta tienda!"
"52";"Look at the size of those apples!";"¡Mira el tamaño de esas manzanas!"
"53";"It's not fair!";"¡No es justo!"
"54";"I feel very cold!";"¡Tengo mucho frío!"
"55";"What does he mean by that?";"¿A qué se refiere con eso?"
"56";"Can you water my plants while I'm away?";"¿Puedes regar mis plantas mientras estoy de viaje?"
"57";"Do you want to play football?";"¿Quieres jugar al fútbol?"
"58";"Who is the highest authority in this place?";"¿Quién es la máxima autoridad de este lugar?"
"59";"What does your sister think about this?";"¿Qué piensa tu hermana sobre esto?"
"60";"What do you want to eat tonight?";"¿Qué quieres comer esta noche?"
"61";"What does that gesture mean?";"¿Qué significa ese gesto?"
"62";"Do you know how to get to the concert?";"¿Sabes cómo llegar al concierto?"
"63";"Do you have a green pen?";"¿Tienes una pluma verde?"
