"id";"word";"answer"
"1";"Title: Evening At The Family Gathering";"Noche En La Reunión Familiar"
"2";"I use the big bowl for the salad.";" ""Uso el tazón grande para la ensalada."""
"3";"You are going to utilize the oven soon. [sing, formal]";" ""Va a utilizar el horno pronto."""
"4";"We leave the door unlocked for guests.";" ""Abandonamos la puerta sin seguro para los invitados."""
"5";"They open the drinks and pass them around.";" ""Abren las bebidas y las reparten."""
"6";"I reach the top shelf for the plates.";" ""Alcanzo el estante de arriba para los platos."""
"7";"You bring over the chairs from the patio. [pl]";" ""Acercan las sillas del patio."""
"8";"We accompany our aunt to the kitchen.";" ""Acompañamos a nuestra tía a la cocina."""
"9";"They act out a funny story.";" ""Actúan una historia chistosa."""
"10";"You go to the living room to greet everyone. [sing, inf]";" ""Acudes a la sala para saludar a todos."""
"11";"We analyze which dish needs more salt.";" ""Analizamos qué platillo necesita más sal."""
"12";"They announce that dinner is ready.";" ""Anuncian que la cena está lista."""
"13";"I apply dressing to the salad.";" ""Aplico aderezo a la ensalada."""
"14";"You provide the napkins for the table. [sing, formal]";" ""Aporta las servilletas para la mesa."""
"15";"We support the kids with their plates.";" ""Apoyamos a los niños con sus platos."""
"16";"They take advantage of the last daylight.";" ""Aprovechan la última luz del día."""
"17";"You point out where the cups are. [pl]";" ""Apuntan dónde están los vasos."""
"18";"I am going to secure the door later.";" ""Voy a asegurar la puerta más tarde."""
"19";"We attend to the guests as they arrive.";" ""Asistimos a los invitados cuando llegan."""
"20";"They link old memories with new stories.";" ""Asocian recuerdos viejos con historias nuevas."""
"21";"You assume the dessert is almost ready. [sing, inf]";" ""Asumes que el postre ya casi está listo."""
"22";"We add extra chairs for everyone.";" ""Añadimos sillas extra para todos."""
"23";"They sing softly after dinner.";" ""Cantan bajito después de cenar."""
"24";"You are going to share the photos later. [pl]";" ""Van a compartir las fotos más tarde."""
"25";"I declare the meal a success.";" ""Declaro la comida un éxito."""
"26";"We highlight the funniest moments.";" ""Destacamos los momentos más divertidos."""
"27";"They insist on staying a little longer.";" ""Insisten en quedarse un ratito más."""
