"id","word","answer"
"1","abandoned","abandonado"
"2","open, unlocked","abierto"
"3","absolute","absoluto"
"4","abstract","abstracto"
"5","absurd","absurdo"
"6","abundant, plentiful","abundante"
"7","boring, bored","aburrido"
"8","academic","académico"
"9","accessible","accesible"
"10","active","activo"
"11","current","actual"
"12","adequate, suitable","adecuado"
"13","additional","adicional"
"14","administrative","administrativo"
"15","admirable","admirable"
"16","African","africano"
"17","grateful, thankful","agradecido"
"18","agrarian, agricultural","agrario"
"19","aggressive","agresivo"
"20","agricultural, farming","agrícola"
"21","sharp, acute","agudo"
"22","isolated","aislado"
"23","not belonging to, detached","ajeno"
"24","happy, lively, cheerful","alegre"
"25","German","alemán"
"26","some, a few","alguno"
"27","food","alimentario"
"28","alternating, alternative","alternativo"
"29","tall, high","alto"
"30","kind, nice, friendly","amable"
"31","bitter, sour, painful","amargo"
"32","yellowish","amarillento"
"33","yellow","amarillo"
"34","ambitious, greedy","ambicioso"
"35","environmental","ambiental"
"36","both","ambos"
"37","American","americano"
"38","loving, affectionate","amoroso"
"39","wide, ample, broad","amplio"
"40","wide","ancho"
"41","Andalusian","andaluz"
"42","Andean","andino"
"43","excited, lively","animado"
"44","anxious, eager","ansioso"
"45","previous, preceding","anterior"
"46","old, ancient, former","antiguo"
"47","annual, yearly","anual"
"48","anonymous","anónimo"
"49","turned off","apagado"
"50","apparent","aparente"
"51","applied","aplicado"
"52","tight, jammed","apretado"
"53","appropriate","apropiado"
"54","appropriate, fit, able","apto"
"55","that (over there)","aquel"
"56","passionate, ardent","ardiente"
"57","Argentine","argentino"
"58","armed","armado"
"59","archaeological, archeological","arqueológico"
"60","architectural","arquitectónico"
"61","wrinkled, creased","arrugado"
"62","artificial","artificial"
"63","artistic","artístico"
"64","Asian, Asiatic,","asiático"
"65","associated","asociado"
"66","amazing","asombroso"
"67","scared, frightened","asustado"
"68","attentive, polite","atento"
"69","attractive","atractivo"
"70","atomic, nuclear","atómico"
"71","automatic","automático"
"72","authorized","autorizado"
"73","authentic","auténtico"
"74","autonomous","autónomo"
"75","advanced","avanzado"
"76","blue","azul"
"77","aerial, air","aéreo"
"78","short, low","bajo"
"79","bank, banking","bancario"
"80","inexpensive","barato"
"81","baroque, elaborate","barroco"
"82","rather, fairly, quite a bit","bastante"
"83","beautiful, fine","bello"
"84","welcome","bienvenido"
"85","biological","biológico"
"86","white","blanco"
"87","soft, limp, gentle","blando"
"88","Bolivian","boliviano"
"89","pretty, nice, cute","bonito"
"90","drunk","borracho"
"91","Brazilian","brasileño"
"92","fierce, angry","bravo"
"93","brief, short","breve"
"94","brilliant, shiny, sparkling","brillante"
"95","British","británico"
"96","brusque, abrupt, sudden","brusco"
"97","brutal, savage","brutal"
"98","brutal, coarse, clumsy","bruto"
"99","good","bueno"
"100","savage, horrible","bárbaro"
"101","basic, essential","básico"
"102","biblical","bíblico"
"103","each, every","cada"
"104","hot, warm, spirited","caliente"
"105","quiet, reserved","callado"
"106","Canadian","canadiense"
"107","tired, tiresome","cansado"
"108","capable, able","capaz"
"109","capitalist","capitalista"
"110","characteristic","característico"
"111","affectionate","cariñoso"
"112","expensive, difficult, dear","caro"
"113","married","casado"
"114","homemade","casero"
"115","Castilian, Spanish","castellano"
"116","Catalan","catalán"
"117","Catholic","católico"
"118","celebrated, famous","celebrado"
"119","heavenly, sky-blue","celeste"
"120","central","central"
"121","near","cercano"
"122","cerebral","cerebral"
"123","closed","cerrado"
"124","Chilean","chileno"
"125","Chinese","chino"
"126","tiny","chiquito"
"127","blind","ciego"
"128","scientific","científico"
"129","certain, sure, true","cierto"
"130","cinematic","cinematográfico"
"131","civil","civil"
"132","clear","claro"
"133","climatic","climático"
"134","classic","clásico"
"135","clinical","clínico"
"136","coherent, connected","coherente"
"137","collective, joint","colectivo"
"138","hanging","colgado"
"139","Colombian","colombiano"
"140","colonial","colonial"
"141","red, colored","colorado"
"142","commercial,shopping","comercial"
"143","compact, dense","compacto"
"144","competent, able","competente"
"145","competitive","competitivo"
"146","complex, complicated","complejo"
"147","additional, complementary","complementario"
"148","complete","completo"
"149","complicated, complex","complicado"
"150","committed, engaged","comprometido"
"151","composite, mixed","compuesto"
"152","Communist","comunista"
"153","of the community","comunitario"
"154","common","común"
"155","concrete, real","concreto"
"156","confused, mixed up","confuso"
"157","known, well-known","conocido"
"158","conscious, aware","consciente"
"159","consecutive","consecutivo"
"160","conservative","conservador"
"161","considerable","considerable"
"162","constant","constante"
"163","constitutional","constitucional"
"164","contemporary","contemporáneo"
"165","happy, content","contento"
"166","continental","continental"
"167","continuous","continuo"
"168","contradictory","contradictorio"
"169","contrary, opposite","contrario"
"170","decisive, blunt, forceful","contundente"
"171","conventional","convencional"
"172","convenient","conveniente"
"173","of the body, corporal","corporal"
"174","correct, suitable","correcto"
"175","corresponding","correspondiente"
"176","current, common","corriente"
"177","short, brief","corto"
"178","Costa Rican","costarricense"
"179","coastal","costero"
"180","costly, expensive","costoso"
"181","daily","cotidiano"
"182","creative","creativo"
"183","growing, increasing","creciente"
"184","criminal","criminal"
"185","Christian","cristiano"
"186","raw, crude, natural","crudo"
"187","cruel, harsh","cruel"
"188","crossbred, double- breasted, crossed","cruzado"
"189","critical","crítico"
"190","chronic","crónico"
"191","square","cuadrado"
"192","any, anyone","cualquiera"
"193","en c. a: in terms of, regarding","cuanto"
"194","fourth","cuarto"
"195","Cuban","cubano"
"196","covered","cubierto"
"197","guilty","culpable"
"198","cultured, educated","culto"
"199","cultural","cultural"
"200","curious, strange","curioso"
"201","how much?","cuánto"
"202","warm","cálido"
"203","famous, renowned","célebre"
"204","civic, civil","cívico"
"205","comic","cómico"
"206","comfortable, convenient","cómodo"
"207","d. a: due to","debido"
"208","respectable, decent","decente"
"209","determined, resolute","decidido"
"210","decisive, conclusive","decisivo"
"211","decorated","decorado"
"212","defensive","defensivo"
"213","definite","definido"
"214","definitive, conclusive","definitivo"
"215","thin, skinny","delgado"
"216","delicate","delicado"
"217","delicious, delightful, charming","delicioso"
"218","democratic","democrático"
"219","the rest, others","demás"
"220","heavy, dense, thick","denso"
"221","sports, sporty","deportivo"
"222","right, straight","derecho"
"223","unpleasant","desagradable"
"224","barefoot","descalzo"
"225","unknown","desconocido"
"226","desperate, hopeless","desesperado"
"227","deserted, desolate","desierto"
"228","nude, naked","desnudo"
"229","slow, slowly","despacio"
"230","awake","despierto"
"231","detailed, thorough","detallado"
"232","determined, fixed","determinado"
"233","daily","diario"
"234","aforementioned, said","dicho"
"235","different, separate","diferente"
"236","difficult, hard","difícil"
"237","digital","digital"
"238","worthy","digno"
"239","diminutive, tiny, minute","diminuto"
"240","dynamic","dinámico"
"241","diplomatic","diplomático"
"242","managerial, administrative","directivo"
"243","direct, straight","directo"
"244","discreet, tactful","discreto"
"245","available","disponible"
"246","willing, ready","dispuesto"
"247","distant, far, remote","distante"
"248","distinct, different","distinto"
"249","different, various, several","diverso"
"250","funny, amusing","divertido"
"251","divine","divino"
"252","double","doble"
"253","documentary","documental"
"254","painful","doloroso"
"255","dominant, prevailing","dominante"
"256","Dominican","dominicano"
"257","domestic","doméstico"
"258","golden, gold-plated","dorado"
"259","dramatic","dramático"
"260","doubtful, dubious","dudoso"
