"id";"word";"answer"
"1";"Title: Morning At The Plaza";"Mañana En La Plaza"
"2";"I speak with a vendor about fruit.";" ""Hablo con un vendedor sobre fruta."""
"3";"You take a small bag from the table. [sing, inf]";" ""Tomas una bolsita de la mesa."""
"4";"We work together to choose good mangos.";" ""Trabajamos juntos para escoger buenos mangos."""
"5";"They eat a few slices while we wait.";" ""Ellos comen unos pedazos mientras esperamos."""
"6";"I live near this plaza and come often.";" ""Vivo cerca de esta plaza y vengo seguido."""
"7";"She takes the basket to the counter.";" ""Ella lleva la canasta al mostrador."""
"8";"He arrives early to open his stand.";" ""Él llega temprano para abrir su puesto."""
"9";"You call the vendor to ask the price. [sing, inf]";" ""Llamas al vendedor para preguntar el precio."""
"10";"We listen to the music from the street.";" ""Escuchamos la música de la calle."""
"11";"They see the fresh fruit on the table.";" ""Miran la fruta fresca en la mesa."""
"12";"I buy two mangos for breakfast.";" ""Compro dos mangos para el desayuno."""
"13";"You search for ripe bananas nearby. [sing, inf]";" ""Buscas plátanos maduros por aquí."""
"14";"We need a little more fruit for home.";" ""Necesitamos un poco más de fruta para la casa."""
"15";"He asks the vendor for a discount.";" ""Él pregunta al vendedor por un descuento."""
"16";"They wait patiently in the short line.";" ""Ellos esperan pacientemente en la fila corta."""
"17";"She changes her mind and picks apples.";" ""Ella cambia de opinión y elige manzanas."""
"18";"We walk slowly through the plaza.";" ""Caminamos despacio por la plaza."""
"19";"I pass by the flower stand with joy.";" ""Paso por el puesto de flores con gusto."""
"20";"You enter the café for a quick drink. [sing, inf]";" ""Entras al cafecito por una bebida rápida."""
"21";"I must leave soon for my class.";" ""Debo salir pronto para mi clase."""
"22";"They believe the fruit here is the best.";" ""Ellos creen que la fruta aquí es la mejor."""
"23";"We learn new recipes from the vendor.";" ""Aprendemos recetas nuevas del vendedor."""
"24";"She writes the recipe in her notebook.";" ""Ella escribe la receta en su cuaderno."""
"25";"You travel to this plaza every weekend. [sing, inf]";" ""Viajas a esta plaza cada fin de semana."""
"26";"We help the vendor carry boxes.";" ""Ayudamos al vendedor a cargar cajas."""
"27";"I am going to buy more fruit later.";" ""Voy a comprar más fruta más tarde."""
"28";"They are going to visit another stand.";" ""Ellos van a visitar otro puesto."""
"29";"We are going to return tomorrow morning.";" ""Vamos a regresar mañana por la mañana."""
