id,word,answer
302,"to unleash, unchain {-ar}",desencadenar
303,"to clear up, unwrap {-er}",desenvolver
304,"to despair, lose hope {-ar}",desesperar
305,to designate {-ar},designar
306,"to slide, glide, slip {-ar}",deslizar
307,"to detach, take off [plane] {-ar}",despegar
308,"to replace, move, shift {-ar}",desplazar
309,"to deprive, rob {-ar}",despojar
310,"to despise, scorn {-ar}",despreciar
311,"to detach, release, remove {-er}",desprender
312,"to emphasize, stand out {-ar}",destacar
313,"to assign, appoint {-ar}",destinar
314,to rip/break into pieces {-ar},destrozar
315,"to detail, itemize {-ar}",detallar
316,to detect {-ar},detectar
317,to deteriorate {-ar},deteriorar
318,"to devour, consume {-ar}",devorar
319,"to confer, talk {-ar}",dialogar
320,"to draw, sketch {-ar}",dibujar
321,"to dictate, announce {-ar}",dictar
322,"to differentiate, distinguish {-ar}",diferenciar
323,"to hinder, obstruct {-ar}",dificultar
324,to spread [out] {-ir},difundir
325,to excuse {-ar},disculpar
326,"to argue, discuss {-ir}",discutir
327,"to design, develop {-ar}",diseñar
328,"to disguise, hide, conceal {-ar}",disfrazar
329,to enjoy {-ar},disfrutar
330,"to disguise, hide, pretend {-ar}",disimular
331,to shoot (at) {-ar},disparar
332,"to disperse, scatter, spread {-ar}",dispersar
333,"to dispute, contest {-ar}",disputar
334,"to distinguish, perceive {-ar}",divisar
335,"to bend, turn {-ar}",doblar
336,"to dominate, master {-ar}",dominar
337,to donate {-ar},donar
338,"to endow, bestow {-ar}",dotar
339,to doubt {-ar},dudar
340,"to double, duplicate {-ar}",duplicar
341,to last {-ar},durar
342,"to throw, cast {-ar}",echar
343,"to edit, publish, release {-ar}",editar
344,to educate {-ar},educar
345,"to carry out, cause to happen {-ar}",efectuar
346,"to execute, carry out {-ar}",ejecutar
347,"to practice, exercise {-er}",ejercer
348,"to make, develop {-ar}",elaborar
349,"to elevate, raise {-ar}",elevar
350,"to eliminate, exclude {-ar}",eliminar
351,"to embark, load {-ar}",embarcar
352,"to emerge, surface {-er}",emerger
353,to emigrate {-ar},emigrar
354,"to emit, give off {-ir}",emitir
355,"to move, make/get excited {-ar}",emocionar
356,"to soak, drench {-ar}",empapar
357,to employ {-ar},emplear
358,"to undertake, embark on {-er}",emprender
359,"to push, shove {-ar}",empujar
360,to fall in love {-ar},enamorar
361,"to head, lead off {-ar}",encabezar
362,"to insert, fit well {-ar}",encajar
363,"to head for, guide {-ar}",encaminar
364,to be very pleasing to {-ar},encantar
365,"to face, confront {-ar}",encarar
366,to entrust {-ar},encargar
367,to shut (in) {-ar},encerrar
368,to frame {-ar},enmarcar
369,"to anger, annoy {-ar}",enojar
370,"to entangle, ensnare {-ar}",enredar
371,to test {-ar},ensayar
372,"to teach, show {-ar}",enseñar
373,to find out {-ar},enterar
374,"to intone, sing, modulate {-ar}",entonar
375,to obstruct {-ar},entrabar
376,to deliver {-ar},entregar
377,to train {-ar},entrenar
378,to interview {-ar},entrevistar
379,"to fill with enthusiasm, excite {-ar}",entusiasmar
380,to send {-ar},enviar
381,to envy {-ar},envidiar
382,to balance {-ar},equilibrar
383,to escape {-ar},escapar
384,to choose {-er},escoger
385,"to hide, conceal {-er}",esconder
386,to spit {-ir},escupir
387,"to drip, drain, trickle {-ir}",escurrir
388,"to scare, frighten {-ar}",espantar
389,"to specialize, major in {-ar}",especializar
390,"to specify, itemize {-ar}",especificar
391,to spy on {-ar},espiar
392,"to break out, explode, start {-ar}",estallar
393,"to estimate, hold in esteem {-ar}",estimar
394,"to stimulate, encourage {-ar}",estimular
395,"to stretch, strain {-ar}",estirar
396,"to tighten, make closer {-ar}",estrechar
397,to crash {-ar},estrellar
398,"to use for the first time, debut {-ar}",estrenar
399,"to evaluate, assess {-ar}",evaluar
400,"to avoid, prevent {-ar}",evitar
401,"to evoke, recall {-ar}",evocar
