id,word,answer
702,"to sanction, penalize {-ar}",sancionar
703,to select {-ar},seleccionar
704,"to seal, stamp {-ar}",sellar
705,to separate {-ar},separar
706,"to point out, signal {-ar}",señalar
707,to mean {-ar},significar
708,to simulate {-ar},simular
709,"to situate, place, locate {-ar}",situar
710,"to be too much, left over {-ar}",sobrar
711,"to excel, outperform {-ar}",sobrepasar
712,"to survive, outlive {-ir}",sobrevivir
713,"to solicit, request {-ar}",solicitar
714,"to solve, settle {-ar}",solucionar
715,to subject {-er},someter
716,to blow [wind] {-ar},soplar
717,to endure {-ar},soportar
718,to surprise {-er},sorprender
719,"to suspect, suppose {-ar}",sospechar
720,"to underline, highlight, emphasize {-ar}",subrayar
721,to happen {-er},suceder
722,to sweat {-ar},sudar
723,"to fasten, attach, hold {-ar}",sujetar
724,"to add up, amount to {-ar}",sumar
725,"to supply, provide {-ar}",suministrar
726,"to sink, plunge {-ir}",sumir
727,"to overcome, surpass {-ar}",superar
728,to beg {-ar},suplicar
729,"to suppress, delete {-ir}",suprimir
730,"to arouse, provoke {-ar}",suscitar
731,"to endorse, subscribe {-ir}",suscribir
732,"to suspend, hang, fail {-er}",suspender
733,to sigh {-ar},suspirar
734,"to maintain, support {-ar}",sustentar
735,"to whisper, murmur {-ar}",susurrar
736,"to cover, wrap {-ar}",tapar
737,"to delay, take long {-ar}",tardar
738,"to sew, weave {-er}",tejer
739,to fear {-er},temer
740,"to throw, pull {-ar}",tirar
741,"to title, call {-ar}",titular
742,"to touch, play (instrument) {-ar}",tocar
743,"to tolerate, put up with {-ar}",tolerar
744,"to run into, bump into {-ar}",topar
745,"to transform, turn {-ar}",tornar
746,"to torture, torment {-ar}",torturar
747,to swallow {-ar},tragar
748,to betray {-ar},traicionar
749,to calm down {-ar},tranquilizar
750,"to occur, take place {-ir}",transcurrir
751,"to transform, change {-ar}",transformar
752,"to roam, go by {-ar}",transitar
753,"to transmit, broadcast {-ir}",transmitir
754,"to transport, carry {-ar}",transportar
755,"to move, transfer {-ar}",trasladar
756,"to go beyond, cross over {-ar}",traspasar
757,"to draw, trace {-ar}",trazar
758,to climb {-ar},trepar
759,to triumph {-ar},triunfar
760,"to knock over, cast down {-ar}",tumbar
761,"to find, locate {-ar}",ubicar
762,"to unite, join {-ir}",unir
763,"to empty, pour out {-ar}",vaciar
764,"to vacillate, hesitate {-ar}",vacilar
765,"to roam, wander {-ar}",vagar
766,to value {-ar},valorar
767,to watch over {-ar},velar
768,"to take revenge, avenge {-ar}",vengar
769,to verify {-ar},verificar
770,"to vibrate, tremble {-ar}",vibrar
771,"to watch over, guard {-ar}",vigilar
772,"to connect, link, bind {-ar}",vincular
773,"to violate, trespass, rape {-ar}",violar
774,to visit {-ar},visitar
775,"to turn over, turn around {-ar}",voltear
776,to vote {-ar},votar
777,"to abandon, to leave {-ar}",abandonar
778,"to encompass, comprise {-ar}",abarcar
779,"to board, get in/on {-ar}",abordar
780,"to hug, embrace {-ar}",abrazar
781,"to absorb, soak up {-er}",absorber
782,to be plentiful {-ar},abundar
783,"to bore, tire {-ir}",aburrir
784,to abuse {-ar},abusar
785,"to stroke, fondle, caress {-ar}",acariciar
786,"to consent, agree, accede {-er}",acceder
787,to accelerate {-ar},acelerar
788,to come near {-ar},acercar
789,to be/make comfortable {-ar},acomodar
790,"to grasp, clutch {-ar}",aferrar
791,to sharpen {-ar},afilar
792,to loosen {-ar},aflojar
793,"to duck, bend down {-ar}",agachar
794,"to shake, move {-ar}",agitar
795,to aggravate {-ar},agravar
796,to date {-ar},datar
797,to owe {-er},deber
798,"to impregnate, permeate {-ar}",impregnar
799,to confine {-ar},internar
800,to paralyze {-ar},paralizar
801,"to inform, become aware {-ar}",percatar
