"id";"word";"answer"
"1";"Title: Afternoon At The Community Center";"Tarde En El Centro Comunitario"
"2";"I cut fabric for the decorations.";" ""Corto tela para las decoraciones."""
"3";"You cross the hallway to get markers. [pl]";" ""Cruzan el pasillo para agarrar marcadores."""
"4";"We cover the tables with bright cloths.";" ""Cubrimos las mesas con manteles brillantes."""
"5";"They dedicate the afternoon to preparing the event.";" ""Dedican la tarde a preparar el evento."""
"6";"I define the roles for each volunteer.";" ""Defino los roles para cada voluntario."""
"7";"You leave the finished posters on the counter. [sing, inf]";" ""Dejas los carteles terminados en el mostrador."""
"8";"We depend on everyone arriving on time.";" ""Dependemos de que todos lleguen a tiempo."""
"9";"They describe the plan to the new helpers.";" ""Describen el plan a los nuevos ayudantes."""
"10";"You discover a missing box of supplies. [sing, formal]";" ""Descubre una caja de materiales que falta."""
"11";"We determine the order of the activities.";" ""Determinamos el orden de las actividades."""
"12";"They cast out old decorations we don’t need.";" ""Echan decoraciones viejas que no necesitamos."""
"13";"I elaborate a simple welcome sign.";" ""Elaboro un letrero de bienvenida sencillo."""
"14";"You use the tape to hang the banner. [pl]";" ""Emplean la cinta para colgar la manta."""
"15";"We confront a small issue with the lights.";" ""Enfrentamos un pequeño problema con las luces."""
"16";"They show the new layout to the coordinator.";" ""Enseñan el nuevo acomodo al coordinador."""
"17";"You avoid placing tables near the door. [sing, inf]";" ""Evitas poner mesas cerca de la puerta."""
"18";"I exist on the list of volunteers.";" ""Existo en la lista de voluntarios."""
"19";"We express excitement for the event.";" ""Expresamos emoción por el evento."""
"20";"They skip one decoration because of time.";" ""Faltan a una decoración por falta de tiempo."""
"21";"You post the schedule on the main board. [sing, formal]";" ""Fija el horario en el tablero principal."""
"22";"We sign the attendance sheet.";" ""Firmamos la hoja de asistencia."""
"23";"They form small groups to help.";" ""Forman grupos pequeños para ayudar."""
"24";"You work well with the sound system. [pl]";" ""Funcionan bien con el sistema de sonido."""
"25";"I win a small thank‑you gift.";" ""Gano un pequeño regalo de agradecimiento."""
"26";"We guarantee everything will be ready.";" ""Garantizamos que todo estará listo."""
"27";"They are going to describe the event to visitors.";" ""Van a describir el evento a los visitantes."""
"28";"You are going to cut more fabric soon. [sing, inf]";" ""Vas a cortar más tela pronto."""
"29";"We are going to celebrate after the event.";" ""Vamos a celebrar después del evento."""
