"id";"word";"answer"
"1";"curable";"curable"
"2";"incurable";"incurable"
"3";"chronic";"crónico"
"4";"acute";"agudo"
"5";"benign";"benigno"
"6";"malignant";"maligno"
"7";"healthy";"sano"
"8";"unhealthy";"insalubre"
"9";"fit";"atlético"
"10";"sedentary";"sedentario"
"11";"energetic";"vigoroso"
"12";"weak";"endeble"
"13";"frail";"frágil"
"14";"robust";"robusto"
"15";"muscular";"musculoso"
"16";"slim";"esbelto"
"17";"fat";"obeso"
"18";"skinny";"escuálido"
"19";"handsome";"atractivo"
"20";"ugly";"horrendo"
"21";"beautiful";"bello"
"22";"plain";"simple"
"23";"elegant";"elegante"
"24";"fancy";"lujoso"
"25";"luxurious";"suntuoso"
"26";"simple";"sencillo"
"27";"ornate";"ornamentado"
"28";"decorated";"decorado"
"29";"bare";"desnudo"
"30";"minimalist";"minimalista"
"31";"modern";"contemporáneo"
"32";"ancient";"antiguo"
"33";"historic";"histórico"
"34";"prehistoric";"prehistórico"
"35";"mythical";"mítico"
"36";"legendary";"legendario"
"37";"magical";"mágico"
"38";"mysterious";"misterioso"
"39";"secret";"secreto"
"40";"hidden";"oculto"
"41";"visible";"visible"
"42";"invisible";"invisible"
"43";"transparent";"transparente"
"44";"opaque";"opaco"
"45";"reflective";"reflectante"
"46";"absorbent";"absorbente"
"47";"porous";"poroso"
"48";"watertight";"hermético"
"49";"airtight";"estanco"
"50";"flammable";"inflamable"
"51";"nonflammable";"incombustible"
"52";"heat-resistant";"ignífugo"
"53";"waterproof";"impermeable"
"54";"rusty";"oxidado"
"55";"polished";"pulido"
"56";"rough";"rugoso"
"57";"smooth";"suave"
"58";"bumpy";"irregular"
"59";"jagged";"dentado"
"60";"sharp";"agudo"
"61";"blunt";"romoso"
"62";"pointed";"puntiagudo"
"63";"rounded";"redondeado"
"64";"flat";"aplanado"
"65";"bulky";"voluminoso"
"66";"compact";"compacto"
"67";"dense";"denso"
"68";"lightweight";"liviano"
"69";"heavy";"pesado"
"70";"massive";"masivo"
"71";"tiny";"minúsculo"
"72";"microscopic";"microscópico"
"73";"gigantic";"gigantesco"
"74";"colossal";"colosal"
"75";"immense";"inmenso"
"76";"vast";"vasto"
"77";"narrow-minded";"cerrado"
"78";"broad-minded";"abierto"
"79";"cautious";"cauteloso"
"80";"reckless";"temerario"
"81";"brutal";"brutal"
"82";"cruel";"cruel"
"83";"merciful";"misericordioso"
"84";"compassionate";"compasivo"
"85";"apathetic";"apático"
"86";"indifferent";"indiferente"
"87";"enthusiastic";"entusiasta"
"88";"eager";"ansioso"
"89";"reluctant";"reacio"
"90";"hesitant";"vacilante"
"91";"decisive";"decisivo"
"92";"indecisive";"indeciso"
"93";"determined";"decidido"
"94";"persistent";"persistente"
"95";"stubborn";"terco"
"96";"flexible (personality)";"flexible"
"97";"rigid (personality)";"rígido"
"98";"adaptable";"adaptable"
"99";"unadaptable";"inadaptable"
"100";"organized";"metódico"
