"id";"word";"answer"
"1";"Title: The Busy Afternoon";"La Tarde Ocupada"
"2";"He wins a small award at school.";"Él gana un premio pequeño en la escuela."
"3";"We talk about his project on the way home.";"Hablamos de su proyecto camino a casa."
"4";"I try to help him carry his backpack.";"Intento ayudarlo a llevar su mochila."
"5";"They invite us to a study group later.";"Nos invitan a un grupo de estudio más tarde."
"6";"You wash the dishes after lunch.";"Lavas los trastes después de la comida."
"7";"Your sister cleans the living room.";"Tu hermana limpia la sala."
"8";"I call my mom to check in.";"Llamo a mi mamá para saludarla."
"9";"Friends arrive with notebooks and snacks.";"Amigos llegan con cuadernos y botanas."
"10";"They carry extra pencils for everyone.";"Llevan lápices extra para todos."
"11";"Later we are going to send the homework answers.";"Más tarde vamos a mandar las respuestas de la tarea."
