"id";"word";"answer"
"1";"We are finally free.";"Al fin somos libres."
"2";"Every detail of the film was created by the writers.";"Cada detalle de la película fue creado por los guionistas."
"3";"Buy a shampoo that is suitable for your hair.";"Compra un champú adecuado para tu cabello."
"4";"Dago is Cuban.";"Dago es cubano."
"5";"Dante has a lot of imagination.";"Dante tiene mucha imaginación."
"6";"We have to choose a gift for your mother.";"Debemos elegir un regalo para tu madre."
"7";"I must take care of my mental health.";"Debo cuidar mi salud mental."
"8";"The baby understands what we say.";"El bebé entiende lo que decimos."
"9";"The man has difficulty breathing.";"El hombre tiene dificultad para respirar."
"10";"The clock mechanism is simple.";"El mecanismo del reloj es sencillo."
"11";"In the north there are many industrial cities.";"En el norte hay muchas ciudades industriales."
"12";"That backpack is mine.";"Esa mochila es mía."
"13";"This city has several patron saints.";"Esta ciudad tiene varios santos patronos."
"14";"This building is a World Heritage Site.";"Este edificio es patrimonio de la humanidad."
"15";"This room is exclusively for club members.";"Este salón es exclusivamente para miembros del club."
"16";"These speakers have a lot of power.";"Estos parlantes tienen mucha potencia."
"17";"I am studying Spanish in a language academy.";"Estoy estudiando español en una academia de idiomas."
"18";"I am required to attend the baptism.";"Estoy obligado a asistir al bautismo."
"19";"I am participating in a collective art project.";"Estoy participando en un proyecto de arte colectivo."
"20";"I'm sitting on a bench in the park.";"Estoy sentado en un banco, en el parque."
"21";"I am working on my doctoral thesis.";"Estoy trabajando en mi tesis doctoral."
"22";"I study Geography at university.";"Estudio Geografía en la universidad."
"23";"There is a protest in the city center.";"Hay una protesta en el centro."
"24";"Ines takes care of the children.";"Inés se ocupa de los niños."
"25";"Jorge is very close to his mother.";"Jorge está muy unido a su madre."
"26";"The actress has beautiful features.";"La actriz tiene rasgos hermosos."
"27";"The house has a beautiful patio.";"La casa tiene un patio precioso."
"28";"The custom here is to greet each other with a kiss.";"La costumbre aquí es saludarse con un beso."
"29";"Economic stability depends on many factors.";"La estabilidad económica depende de muchos factores."
"30";"Fermentation happens naturally.";"La fermentación sucede naturalmente."
"31";"Half of the population lives in poverty.";"La mitad de la población vive en la pobreza."
"32";"The most important rule is that there are no rules.";"La norma más importante es que no hay normas."
"33";"The best universities are in this area.";"Las mejores universidades están en esta zona."
"34";"Leandro has the power to make decisions.";"Leandro tiene la facultad de tomar decisiones."
"35";"My grandmother writes love poems.";"Mi abuela escribe poemas de amor."
"36";"My mother collects stones from all over the world.";"Mi madre colecciona piedras de todo el mundo."
"37";"Natalia is at the peak of her career.";"Natalia está en la cumbre de su carrera."
"38";"I need driving classes.";"Necesito clases de manejo."
"39";"I need solutions, not more problems.";"Necesito soluciones, no más problemas."
"40";"Don't forget the sun lotion.";"No olvides la loción solar."
"41";"Our shirts are similar.";"Nuestras camisas son similares."
"42";"Eight eggs are needed to make the omelette.";"Para hacer la tortilla, son necesarios ocho huevos."
"43";"I want to learn how to make chocolates.";"Quiero aprender a hacer bombones."
"44";"I want to help others.";"Quiero ayudar a los otros."
"45";"I want to eat something sweet.";"Quiero comer algo dulce."
"46";"I want to improve my diet.";"Quiero mejorar mi alimentación."
"47";"I want to make up for lost time.";"Quiero recuperar el tiempo perdido."
"48";"I want to breathe pure air.";"Quiero respirar aire puro."
"49";"I want a glass of water, please.";"Quiero un vaso de agua, por favor."
"50";"I want a cold beer.";"Quiero una cerveza fría."
"51";"Sara is in charge.";"Sara está al mando."
"52";"We have to overcome our problems.";"Tenemos que superar nuestros problemas."
"53";"Your friendship is very important to me.";"Tu amistad es muy important​e para mí."
"54";"Yaiza prefers to speak Catalan.";"Yaiza prefiere hablar en catalán."
"55";"Can you hear that?";"¿Puedes oír eso?"
"56";"Do you know all the letters of the alphabet?";"¿Sabes todas letras del abecedario?"
"57";"Do you have phone signal?";"¿Tu teléfono tiene señal?"
