"id";"word";"answer"
"1";"Title: Morning At The Workshop";"Mañana En El Taller"
"2";"I cut small pieces of cardboard.";" ""Corto pedacitos de cartón."""
"3";"You cross the room to get more glue. [sing, inf]";" ""Cruzas el cuarto para agarrar más pegamento."""
"4";"We cover the table with paper.";" ""Cubrimos la mesa con papel."""
"5";"They dedicate time to organize the tools.";" ""Dedican tiempo a organizar las herramientas."""
"6";"I define the steps for the activity.";" ""Defino los pasos para la actividad."""
"7";"You leave the extra materials on the shelf. [sing, formal]";" ""Deja los materiales extra en el estante."""
"8";"We depend on good teamwork.";" ""Dependemos de un buen trabajo en equipo."""
"9";"They describe the idea to the group.";" ""Describen la idea al grupo."""
"10";"You discover a missing piece under the table. [pl]";" ""Descubren una pieza perdida debajo de la mesa."""
"11";"We determine the final design.";" ""Determinamos el diseño final."""
"12";"I cast out the scraps into the trash.";" ""Echo los recortes a la basura."""
"13";"They elaborate a small model.";" ""Elaboran un modelito."""
"14";"You use the ruler to measure. [sing, inf]";" ""Empleas la regla para medir."""
"15";"We confront a small problem with the glue.";" ""Enfrentamos un pequeño problema con el pegamento."""
"16";"They show their progress proudly.";" ""Enseñan su progreso con orgullo."""
"17";"I avoid making the same mistake again.";" ""Evito cometer el mismo error otra vez."""
"18";"You exist in the list of participants. [sing, formal]";" ""Existe en la lista de participantes."""
"19";"We express our ideas clearly.";" ""Expresamos nuestras ideas claramente."""
"20";"They skip one step by accident.";" ""Faltan a un paso por accidente."""
"21";"You post the instructions on the wall. [pl]";" ""Fijan las instrucciones en la pared."""
"22";"I sign the form for the workshop.";" ""Firmo el formato del taller."""
"23";"We form a line to check materials.";" ""Formamos una fila para revisar materiales."""
"24";"They work well with the new tools.";" ""Funcionan bien con las herramientas nuevas."""
"25";"You win a small prize for creativity. [sing, inf]";" ""Ganas un pequeño premio por creatividad."""
"26";"I guarantee the project will be fun.";" ""Garantizo que el proyecto será divertido."""
"27";"They are going to cut the final pieces.";" ""Van a cortar las piezas finales."""
"28";"You are going to cover the model later. [pl]";" ""Van a cubrir el modelo más tarde."""
"29";"We are going to celebrate when we finish.";" ""Vamos a celebrar cuando terminemos."""
