"id";"word";"answer"
"1";"accompanied [M]";"acompañado"
"2";"attitudes";"actitudes"
"3";"to analyze";"analizar"
"4";"previously";"anteriormente"
"5";"apart / set aside [M]";"apartado"
"6";"learning";"aprendizaje"
"7";"approval";"aprobación"
"8";"architecture";"arquitectura"
"9";"advance";"avance"
"10";"avenue";"avenida"
"11";"to go down";"bajar"
"12";"border / edge / verge";"borde"
"13";"championship";"campeonato"
"14";"champion";"campeón"
"15";"catholic [F]";"católica"
"16";"to close";"cerrar"
"17";"boy / small [M]";"chico"
"18";"classic";"clásico"
"19";"contents";"contenidos"
"20";"continent";"continente"
"21";"he/she/it told";"contó"
"22";"currents / ordinary [pl]";"corrientes"
"23";"cuts";"cortes"
"24";"they believe / think";"creen"
"25";"I/he/she/it believed / used to believe / thought";"creía"
"26";"critical [M]";"crítico"
"27";"they tell";"cuentan"
"28";"compliance / fulfillment";"cumplimiento"
"29";"which";"cuáles"
"30";"circle";"círculo"
"31";"I have to";"debo"
"32";"dedicated [M]";"dedicado"
"33";"to defend";"defender"
"34";"crimes";"delitos"
"35";"decrease / descent";"descenso"
"36";"newspapers / daily [pl]";"diarios"
"37";"directed / led [M]";"dirigido"
"38";"district";"distrito"
"39";"owner";"dueño"
"40";"decades";"décadas"
"41";"manager / in charge [M]";"encargado"
"42";"he/she/it wrote";"escribió"
"43";"exploitation";"explotación"
"44";"famous";"famoso"
"45";"phenomena";"fenómenos"
"46";"fair";"feria"
"47";"formed";"formado"
"48";"French [pl]";"franceses"
"49";"degrees";"grados"
"50";"shouts";"gritos"
"51";"I / you / he/she/it would like";"gustaría"
"52";"I do / I make";"hago"
"53";"done [F]";"hecha"
"54";"stories / histories";"historias"
"55";"eggs";"huevos"
"56";"judged [M]";"juzgado"
"57";"slowly";"lentamente"
"58";"calls";"llamadas"
"59";"leaders";"líderes"
"60";"teachers";"maestros"
"61";"to kill";"matar"
"62";"meter";"metro"
"63";"engine";"motor"
"64";"girl";"muchacha"
"65";"North American [pl]";"norteamericanos"
"66";"he/she/it obtained / got";"obtuvo"
"67";"orchestra";"orquesta"
"68";"hey";"oye"
"69";"particular / individual [pl]";"particulares"
"70";"I thought";"pensé"
"71";"they put";"ponen"
"72";"previously";"previamente"
"73";"procedures";"procedimientos"
"74";"publication / post";"publicación"
"75";"to want to";"querer"
"76";"he/she/it acknowledged / recognized";"reconoció"
"77";"reformations";"reformas"
"78";"to go back / to return";"regresar"
"79";"medicine";"remedio"
"80";"red [F, pl]";"rojas"
"81";"wheel";"rueda"
"82";"course";"rumbo"
"83";"quick / fast [F]";"rápida"
"84";"satisfaction";"satisfacción"
"85";"sure [F]";"segura"
"86";"sirs / misters / gentlemen";"señores"
"87";"chair";"silla"
"88";"substances";"sustancias"
"89";"telephone / phone [F]";"telefónica"
"90";"he/she/it ends";"termina"
"91";"terrorism";"terrorismo"
"92";"transition";"transición"
"93";"treatment / agreement / deal";"trato"
"94";"he/she/it uses";"usa"
"95";"users";"usuarios"
"96";"advantages";"ventajas"
"97";"to see themselves / to find themselves / to be";"verse"
"98";"virtue";"virtud"
"99";"you";"vos"
"100";"useful";"útil"
