"id";"word";"answer"
"1";"Drinking alcohol is not necessarily bad.";"Beber alcohol no es necesariamente malo."
"2";"Bianca fights for gender equality.";"Bianca lucha por la igualdad de género."
"3";"Carlos deserves a raise.";"Carlos merece un aumento."
"4";"You match the profile we are looking for.";"Coincides con el perfil que estamos buscando."
"5";"I know the basic Spanish verbs.";"Conozco los verbos básicos del español."
"6";"I think there was a confusion with our suitcases.";"Creo que hubo una confusión con nuestras maletas."
"7";"We must adjust our budgets.";"Debemos ajustar nuestros presupuestos."
"8";"We must anticipate possible damage.";"Debemos prever los posibles daños."
"9";"You have to walk a couple of kilometers to the west to find the beach.";"Debes caminar un par de kilómetros hacia el oeste para encontrar la playa."
"10";"You must prevent the problem from getting worse.";"Debes impedir que el problema empeore."
"11";"I must prepare lunch for tomorrow.";"Debo preparar el almuerzo para mañana."
"12";"They say the doctor committed an ethical fault.";"Dicen que el médico cometió una falta ética."
"13";"The stream is dry.";"El arroyo está seco."
"14";"Coffee is the core of our culture.";"El café es el núcleo de nuestra cultura."
"15";"The day is perfect.";"El día está perfecto."
"16";"The book is relatively short.";"El libro es relativamente breve."
"17";"The journalist revealed shocking data.";"El periodista reveló datos impactantes."
"18";"Galician octopus is my favorite dish.";"El pulpo a la gallega es mi plato preferido."
"19";"Factory performance has increased.";"El rendimiento de la fábrica ha aumentado."
"20";"The text is not simple.";"El texto no es sencillo."
"21";"This is the final instance.";"Esta es la instancia final."
"22";"This town used to be a Welsh colony.";"Este pueblo solía ser una colonia galesa."
"23";"This lemon juice is very acidic.";"Este zumo de limón está muy ácido."
"24";"I'm reading a phrasebook in Spanish.";"Estoy leyendo un libro de frases en español."
"25";"I'm taking singing lessons.";"Estoy tomando clases de canto."
"26";"I am watching the award ceremony.";"Estoy viendo la ceremonia de premios."
"27";"Federico is a doctor in chemistry.";"Federico es doctor en química."
"28";"There are certain things you cannot say at a formal dinner.";"Hay determinadas cosas que no puedes decir en una cena formal."
"29";"There are witnesses to the accident.";"Hay testigos del accidente."
"30";"There are several ways to view the matter.";"Hay varias maneras de ver el asunto."
"31";"Helena has bad manners.";"Helena tiene malos modales."
"32";"Juan Manuel offered to take me home.";"Juan Manuel se ofreció para llevarme a casa."
"33";"The item description convinced me to buy it.";"La descripción del artículo me convenció de comprarlo."
"34";"The dry leaf fell from the tree.";"La hoja seca cayó del árbol."
"35";"The letter ñ only exists in Spanish.";"La letra ñ solo existe en el español."
"36";"Music is at the essence of this culture.";"La música está en la esencia de esta cultura."
"37";"Police are working on the identification of the suspect.";"La policía está trabajando en la identificación del sospechoso."
"38";"The princess lived in a crystal palace.";"La princesa vivía en un palacio de cristal."
"39";"Whales weigh tons.";"Las ballenas pesan toneladas."
"40";"Electoral campaigns are very expensive.";"Las campañas electorales son muy costosas."
"41";"Fairies cannot exist.";"Las hadas no pueden existir."
"42";"The losses were not very serious.";"Las pérdidas no fueron muy graves."
"43";"Scientists work to find a cure for the disease.";"Los científicos trabajan en encontrar la cura a la enfermedad."
"44";"Local people hold a festival every year.";"Los habitantes locales realizan un festival todos los años."
"45";"The members of the band argued.";"Los integrantes de la banda discutieron."
"46";"Lucrecia had her back to the window.";"Lucrecia estaba de espaldas a la ventana."
"47";"I like the rural landscape.";"Me gusta el paisaje rural."
"48";"I like the churches of the colonial period.";"Me gustan las iglesias del período colonial."
"49";"My nose itches.";"Me pica la nariz."
"50";"I was very excited when I heard the song.";"Me sentí muy emocionado cuando escuché la canción."
"51";"My car broke down.";"Mi automóvil se rompió."
"52";"My family is very religious.";"Mi familia es muy religiosa."
"53";"My friends are going out dancing tonight, do you want to join them?";"Mis amigas salen a bailar esta noche, ¿quieres ir?"
"54";"I need legal advice.";"Necesito asesoría jurídica."
"55";"We must not exhaust our water reserves.";"No debemos agotar las reservas de agua."
"56";"I do not like onion.";"No me gusta la cebolla."
"57";"I'm not interested in fame.";"No me interesa la fama."
"58";"I have no enemies, luckily.";"No tengo enemigos, por suerte."
"59";"We were invited to a formal dinner.";"Nos invitaron a una cena formal."
"60";"Our conversations are private.";"Nuestras conversaciones son privadas."
"61";"You can see how much money you have in your electronic bank.";"Puedes ver cuánto dinero tienes en tu banca electrónica."
"62";"I want to buy white chairs for the dining room.";"Quiero comprar sillas blancas para el comedor."
"63";"I want to highlight the work of my colleagues.";"Quiero destacar el trabajo de mis colegas."
"64";"I want to climb that mount.";"Quiero escalar ese monte."
"65";"I want to play a song.";"Quiero tocar una canción."
"66";"Ruth always gets what she wants.";"Ruth siempre consigue lo que quiere."
"67";"There is smoke coming out of the chimney.";"Sale humo de la chimenea."
"68";"Santino always achieves what he sets out to do.";"Santino siempre logra lo que se propone."
"69";"He felt very weak after the accident.";"Se sintió muy débil después del accidente."
"70";"I am very curious to see the end of the movie.";"Siento mucha curiosidad por ver cómo termina la película."
"71";"Silvana cooks with ease.";"Silvana cocina con facilidad."
"72";"Her dream is that her children have access to a good education.";"Su ilusión es que sus hijos tengan acceso a una buena educación."
"73";"I have hundreds of unread emails.";"Tengo cientos de correos sin leer."
"74";"Various artists made a collective song.";"Varios artistas hicieron una canción colectiva."
"75";"I come from a low-income family.";"Vengo de una familia de bajos recursos."
"76";"Good shot!";"¡Buen tiro!"
"77";"You're going to break the glass!";"¡Vas a romper el vidrio!"
"78";"Why don't you show them the city?";"¿Por qué no les muestras la ciudad?"
"79";"Can you delete that file?";"¿Puedes eliminar ese archivo?"
"80";"Do you want to go to the opera tonight?";"¿Quieres ir a la ópera esta noche?"
"81";"Do you like fish?";"¿Te gusta el pescado?"
