id,word,answer
26,to send {-ar},enviar
27,to prepare {-ar},preparar
28,to present {-ar},presentar
29,to finish {-ar},terminar
30,to start {-ar},iniciar
31,to visit {-ar},visitar
32,to allow {-ir},permitir
33,to receive {-ir},recibir
34,to sell {-er},vender
35,to understand {-er},comprender
36,to answer {-er},responder
37,to study {-ar},estudiar
38,to meet {-ir},cumplir
39,to care {-ar},cuidar
40,to wish {-ar},desear
41,to enjoy {-ar},disfrutar
42,to save {-ar},guardar
43,to improve {-ar},mejorar
44,to note {-ar},notar
45,to see {-ar},observar
46,to deliver {-ar},entregar
47,to send {-ar},mandar
48,to mention {-ar},mencionar
49,to inform {-ar},informar
50,to explain {-ar},explicar
